,source,batch_size,input_size,hidden_size,component,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,peak,num_layers,FLOPs_Activations,FLOPs_Cell_Update,FLOPs_Gates,FLOPs_Hidden_Update,hidden_gates,HEF_Activations,duration_Activations,HEF_Cell_Update,duration_Cell_Update,HEF_Hidden_Update,duration_Hidden_Update,HEF_hidden_gates,duration_hidden_gates,HEF_Gates,duration_Gates
2831,NVIDIA A100 80GB PCIe,384,448,448,Cell Update,344064,0.0011257523383122,0.0006307530046001,0.0003171539145562,0.0001778454191558,4,156.0,1,6.88128e-07,3.44064e-07,0.000616562688,3.44064e-07,0.000616562688,0.0038172375760329616,4.622271299824209,0.001897037036729808,4.650491094977166,0.0021310448198288722,4.139825574791188,2.9599844813145992,0.02564102564102564,1.723243332630541,9.174153987977256
2783,NVIDIA A100 80GB PCIe,384,384,448,compute_gates,528482304,0.0009820803858613,0.0005494446062286,0.0002772544970811,0.0001553812825515,4,156.0,1,6.88128e-07,3.44064e-07,0.000528482304,3.44064e-07,0.000616562688,0.0038172375760329616,4.622271299824209,0.001897037036729808,4.650491094977166,0.0021310448198288722,4.139825574791188,2.9599844813145992,0.02564102564102564,1.519072977586943,8.920459061300585
2933,NVIDIA A100 80GB PCIe,384,576,448,compute_gates,792723456,0.0010320005217683,0.0005776465732303,0.0002910159650348,0.0001633379835032,4,156.0,1,6.88128e-07,3.44064e-07,0.000792723456,3.44064e-07,0.000616562688,0.0038172375760329616,4.622271299824209,0.001897037036729808,4.650491094977166,0.0021310448198288722,4.139825574791188,2.9599844813145992,0.02564102564102564,2.1149683642221477,9.610660284752832
2220,NVIDIA A100 80GB PCIe,320,320,320,Activations,409600,0.0008507185710308,0.0004747656575894,0.0002418565273739,0.0001340963860674,4,156.0,1,4.096e-07,2.048e-07,0.000262144,2.048e-07,0.000262144,0.002461016381469516,4.267571797426573,0.001237076603468106,4.244912591960955,0.001373403024104324,3.8235550374637612,1.5855321307195236,0.025641025641025644,0.8531517127753329,7.87859993127751
2719,NVIDIA A100 80GB PCIe,384,320,256,hidden_gates,201326592,0.0008999939795648,0.0005037667918976,0.0002538520841926,0.0001423751034745,4,156.0,1,3.93216e-07,1.96608e-07,0.00025165824,1.96608e-07,0.000201326592,0.0023771775193175792,4.241358273216352,0.001196029140713511,4.214973195572258,0.00132664859179906,3.799974462260867,1.3064510378690506,0.02564102564102564,0.8248608874667118,7.822865022043846
2523,NVIDIA A100 80GB PCIe,384,64,320,compute_gates,62914560,0.0009014327489655,0.000504512070286,0.000254539614187,0.0001423810644924,4,156.0,1,4.9152e-07,2.4576e-07,6.291456e-05,2.4576e-07,0.0003145728,0.0028724996166485236,4.387494727599479,0.0014380604101878638,4.381970616043347,0.0016029977427244474,3.93109627891827,1.811994813985968,0.02564102564102564,0.26115156338507844,6.1772321989707075
3349,NVIDIA A100 80GB PCIe,448,448,640,hidden_gates,1468006400,0.001095332443639,0.0006133349351102,0.0003084312228558,0.0001735662856729,4,156.0,1,1.14688e-06,5.7344e-07,0.00102760448,5.7344e-07,0.0014680064,0.005858706939893864,5.0193975887300875,0.0028808245745292962,5.103951789911467,0.003277469619253401,4.48626271231133,5.532048505592925,0.02564102564102564,2.6100208407877434,10.095257635015797
652,NVIDIA A100 80GB PCIe,128,256,64,Hidden Update,16384,0.0003528636026929,0.0001980057139618,0.0001013646883139,5.349320041714359e-05,4,156.0,1,3.2768e-08,1.6384e-08,1.6777216e-05,1.6384e-08,4.194304e-06,0.0002837952845261125,2.960602850072441,0.00015130668443590628,2.7764970574087235,0.00015971869891152768,2.6302653788537924,0.07501485389651076,0.025641025641025644,0.08684181524077221,4.953662293312518
3829,NVIDIA A100 80GB PCIe,512,448,384,hidden_gates,603979776,0.001230350975051,0.0006885377730512,0.0003463728387647,0.000195440363235,4,156.0,1,7.86432e-07,3.93216e-07,0.000704643072,3.93216e-07,0.000603979776,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,2.91597663039144,0.02564102564102564,1.9216212354373454,9.402358146198878
2923,NVIDIA A100 80GB PCIe,384,576,320,compute_gates,566231040,0.0010289942199907,0.0005762504609947,0.0002899341594471,0.0001628095995488,4,156.0,1,4.9152e-07,2.4576e-07,0.00056623104,2.4576e-07,0.0003145728,0.0028724996166485236,4.387494727599479,0.0014380604101878638,4.381970616043347,0.0016029977427244474,3.93109627891827,1.811994813985968,0.02564102564102564,1.6073424961294656,9.032763490261868
3384,NVIDIA A100 80GB PCIe,448,512,448,hidden_gates,719323136,0.0011096503580861,0.0006225021646635,0.0003116919068533,0.0001754562865692,4,156.0,1,8.02816e-07,4.01408e-07,0.000822083584,4.01408e-07,0.000719323136,0.004346108376115113,4.736427134250648,0.0021527883330708145,4.781014771587512,0.0024272896380167215,4.240331544826508,3.310266661173247,0.02564102564102564,2.178404074453739,9.67638029308042
3449,NVIDIA A100 80GB PCIe,448,576,640,hidden_gates,1468006400,0.0011229059224284,0.0006290346698918,0.0003160389397753,0.0001778323127611,4,156.0,1,1.14688e-06,5.7344e-07,0.00132120576,5.7344e-07,0.0014680064,0.005858706939893864,5.0193975887300875,0.0028808245745292962,5.103951789911467,0.003277469619253401,4.48626271231133,5.532048505592925,0.02564102564102564,3.195073937799139,10.602906670938042
1827,NVIDIA A100 80GB PCIe,256,448,384,Hidden Update,196608,0.0008162847028322,0.0004560786982032,0.0002320637314841,0.0001281422731447,4,156.0,1,3.93216e-07,1.96608e-07,0.000352321536,1.96608e-07,0.000301989888,0.0023771775193175792,4.241358273216352,0.001196029140713511,4.214973195572258,0.00132664859179906,3.799974462260867,1.758660738852707,0.02564102564102564,1.0887513061468268,8.297473892759902
1155,NVIDIA A100 80GB PCIe,192,256,128,Activations,98304,0.0004875860206785,0.0002736952189543,0.0001385521600083,7.533864171588546e-05,4,156.0,1,9.8304e-08,4.9152e-08,5.0331648e-05,4.9152e-08,2.5165824e-05,0.0007280687042600683,3.462057041961542,0.0003782315422103684,3.3321062673475357,0.0004077861029521109,3.0906097171626734,0.28216064684537784,0.02564102564102564,0.21689300255736163,5.950192314672597
2386,NVIDIA A100 80GB PCIe,320,512,512,Cell Update,327680,0.0010045255733937,0.0005603646149552,0.0002859416923642,0.0001582192660742,4,156.0,1,6.5536e-07,3.2768e-07,0.00067108864,3.2768e-07,0.00067108864,0.0036633783028449107,4.587050851683216,0.001822488560311073,4.610207967844346,0.002044951581927785,4.1086798124240325,3.147787734473286,0.025641025641025644,1.8466785388834985,9.318027292419076
2076,NVIDIA A100 80GB PCIe,320,128,384,Cell Update,245760,0.0008492858466477,0.0004744362128903,0.0002413599639211,0.0001334896698362,4,156.0,1,4.9152e-07,2.4576e-07,0.00012582912,2.4576e-07,0.00037748736,0.0028724996166485236,4.387494727599479,0.0014380604101878638,4.381970616043347,0.0016029977427244474,3.93109627891827,2.0703781106462076,0.025641025641025644,0.464574933243231,6.944816565508706
1217,NVIDIA A100 80GB PCIe,192,320,256,Hidden Update,98304,0.0005815585255724,0.0003259758163416,0.0001654430923543,9.013961687642788e-05,4,156.0,1,1.96608e-07,9.8304e-08,0.00012582912,9.8304e-08,0.000100663296,0.0013171779039906424,3.827296794121278,0.0006732933189272896,3.7437106737243466,0.0007360166264374694,3.4246717996248033,0.7847297701403981,0.02564102564102564,0.464574933243231,6.944816565508706
2681,NVIDIA A100 80GB PCIe,384,256,448,Cell Update,344064,0.0010736156102186,0.0006013129810433,0.0003027439171949,0.0001695587119803,4,156.0,1,6.88128e-07,3.44064e-07,0.000352321536,3.44064e-07,0.000616562688,0.0038172375760329616,4.622271299824209,0.001897037036729808,4.650491094977166,0.0021310448198288722,4.139825574791188,2.9599844813145992,0.02564102564102564,1.0887513061468268,8.297473892759902
1416,NVIDIA A100 80GB PCIe,192,576,256,Cell Update,98304,0.0006175616941105,0.0003451491650139,0.0001760293513789,9.6383177717654e-05,4,156.0,1,1.96608e-07,9.8304e-08,0.000226492416,9.8304e-08,0.000100663296,0.0013171779039906424,3.827296794121278,0.0006732933189272896,3.7437106737243466,0.0007360166264374694,3.4246717996248033,0.7847297701403981,0.02564102564102564,0.756063149563624,7.681233835435244
953,NVIDIA A100 80GB PCIe,128,640,64,compute_gates,41943040,0.0004018699728388,0.0002262935143662,0.0001140335262267,6.154293224588246e-05,4,156.0,1,3.2768e-08,1.6384e-08,4.194304e-05,1.6384e-08,4.194304e-06,0.0002837952845261125,2.960602850072441,0.00015130668443590628,2.7764970574087235,0.00015971869891152768,2.6302653788537924,0.07501485389651076,0.025641025641025644,0.1863470004225349,5.771289914321092
3145,NVIDIA A100 80GB PCIe,448,192,640,Activations,1146880,0.0011687423334452,0.0006541763566758,0.0003293716365526,0.0001851943402167,4,156.0,1,1.14688e-06,5.7344e-07,0.00044040192,5.7344e-07,0.0014680064,0.005858706939893864,5.0193975887300875,0.0028808245745292962,5.103951789911467,0.003277469619253401,4.48626271231133,5.532048505592925,0.02564102564102564,1.3080729874232766,8.632818681869816
3080,NVIDIA A100 80GB PCIe,448,128,448,Activations,802816,0.001142771477796,0.0006402335677293,0.0003217782879779,0.0001807596220886,4,156.0,1,8.02816e-07,4.01408e-07,0.000205520896,4.01408e-07,0.000719323136,0.004346108376115113,4.736427134250648,0.0021527883330708145,4.781014771587512,0.0024272896380167215,4.240331544826508,3.310266661173247,0.02564102564102564,0.6976709569948036,7.553369552320084
2635,NVIDIA A100 80GB PCIe,384,192,512,Activations,786432,0.0009995748039997,0.0005594632253504,0.0002820340736826,0.0001580775049666,4,156.0,1,7.86432e-07,3.93216e-07,0.000301989888,3.93216e-07,0.000805306368,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,3.592268048510935,0.025641025641025644,0.958848768824994,8.075653547563505
750,NVIDIA A100 80GB PCIe,128,384,64,Activations,32768,0.0003541430846517,0.0001993293261257,0.0001011375303544,5.367622817159914e-05,4,156.0,1,3.2768e-08,1.6384e-08,2.5165824e-05,1.6384e-08,4.194304e-06,0.0002837952845261125,2.960602850072441,0.00015130668443590628,2.7764970574087235,0.00015971869891152768,2.6302653788537924,0.07501485389651076,0.025641025641025644,0.12176131151403026,5.299528482716653
3594,NVIDIA A100 80GB PCIe,512,128,576,hidden_gates,1358954496,0.0011634807665275,0.0006506107982673,0.0003280340979826,0.0001848358702776,4,156.0,1,1.179648e-06,5.89824e-07,0.000301989888,5.89824e-07,0.001358954496,0.005997889476234551,5.043004666096947,0.002947608989100302,5.130833961905004,0.0033559305857044407,4.50655695088452,5.235058791418484,0.02564102564102564,0.958848768824994,8.075653547563505
1209,NVIDIA A100 80GB PCIe,192,320,128,hidden_gates,25165824,0.0004632746908405,0.0002601540970026,0.0001313364972913,7.178409654662007e-05,4,156.0,1,9.8304e-08,4.9152e-08,6.291456e-05,4.9152e-08,2.5165824e-05,0.0007280687042600683,3.462057041961542,0.0003782315422103684,3.3321062673475357,0.0004077861029521109,3.0906097171626734,0.28216064684537784,0.02564102564102564,0.26115156338507844,6.1772321989707075
1062,NVIDIA A100 80GB PCIe,192,128,192,Hidden Update,73728,0.000518886203904,0.0002910043994717,0.000147695294545,8.018650988726138e-05,4,156.0,1,1.47456e-07,7.3728e-08,3.7748736e-05,7.3728e-08,5.6623104e-05,0.0010300980732059887,3.6704496156911124,0.000530080622166156,3.5663660571786857,0.000576105288678286,3.2814514562063453,0.5134769833149562,0.025641025641025644,0.17069311745978638,5.670505771390221
2995,NVIDIA A100 80GB PCIe,384,640,640,Activations,983040,0.0011248867103143,0.0006310024492464,0.0003163161866638,0.0001775680744041,4,156.0,1,9.8304e-07,4.9152e-07,0.0012582912,4.9152e-07,0.0012582912,0.005150814742473613,4.89362462181059,0.002540657416432241,4.960557390210836,0.0028790276809413325,4.377546282902079,4.95429507099548,0.02564102564102564,3.072430429170564,10.50109275599998
3295,NVIDIA A100 80GB PCIe,448,384,640,Activations,1146880,0.0012124733730364,0.0006791808211268,0.0003413080222128,0.0001919845296967,4,156.0,1,1.14688e-06,5.7344e-07,0.00088080384,5.7344e-07,0.0014680064,0.005858706939893864,5.0193975887300875,0.0028808245745292962,5.103951789911467,0.003277469619253401,4.48626271231133,5.532048505592925,0.02564102564102564,2.3038671788387997,9.802958284052227
3140,NVIDIA A100 80GB PCIe,448,192,576,Activations,1032192,0.0011727776525963,0.0006566041363882,0.0003304414735196,0.0001857320426884,4,156.0,1,1.032192e-06,5.16096e-07,0.000396361728,5.16096e-07,0.001189085184,0.0053653720544075394,4.9328287526155625,0.002643852637582627,5.005283040786421,0.0029996856512997288,4.411539176945746,4.757260864790111,0.02564102564102564,1.1995713777561727,8.47229387031524
850,NVIDIA A100 80GB PCIe,128,512,64,Activations,32768,0.0003801822875871,0.0002128115591482,0.0001089485854921,5.842214294684224e-05,4,156.0,1,3.2768e-08,1.6384e-08,3.3554432e-05,1.6384e-08,4.194304e-06,0.0002837952845261125,2.960602850072441,0.00015130668443590628,2.7764970574087235,0.00015971869891152768,2.6302653788537924,0.07501485389651076,0.025641025641025644,0.15474211211308062,5.560025254491293
2782,NVIDIA A100 80GB PCIe,384,384,448,Hidden Update,344064,0.0011678160944646,0.0006538213563942,0.0003293826012836,0.0001846121367867,4,156.0,1,6.88128e-07,3.44064e-07,0.000528482304,3.44064e-07,0.000616562688,0.0038172375760329616,4.622271299824209,0.001897037036729808,4.650491094977166,0.0021310448198288722,4.139825574791188,2.9599844813145992,0.02564102564102564,1.519072977586943,8.920459061300585
2492,NVIDIA A100 80GB PCIe,320,640,576,Hidden Update,368640,0.0010584105131305,0.0005927304741781,0.0002984738696122,0.0001672061693401,4,156.0,1,7.3728e-07,3.6864e-07,0.0009437184,3.6864e-07,0.00084934656,0.004045662666762953,4.67281059785973,0.0020075897387241285,4.708286513914373,0.0022589360142882806,4.18440700954773,3.7332621048306094,0.02564102564102564,2.436329722629304,9.932115291108111
3396,NVIDIA A100 80GB PCIe,448,512,640,Cell Update,573440,0.0013314739058554,0.0007452880962297,0.0003751461942833,0.0002110396153422,4,156.0,1,1.14688e-06,5.7344e-07,0.00117440512,5.7344e-07,0.0014680064,0.005858706939893864,5.0193975887300875,0.0028808245745292962,5.103951789911467,0.003277469619253401,4.48626271231133,5.532048505592925,0.02564102564102564,2.9066891395523586,10.359880382499142
3090,NVIDIA A100 80GB PCIe,448,128,576,Activations,1032192,0.0011481467048415,0.000642552736263,0.0003237591123404,0.000181834856238,4,156.0,1,1.032192e-06,5.16096e-07,0.000264241152,5.16096e-07,0.001189085184,0.0053653720544075394,4.9328287526155625,0.002643852637582627,5.005283040786421,0.0029996856512997288,4.411539176945746,4.757260864790111,0.02564102564102564,0.8587848539660509,7.8895361539690105
3330,NVIDIA A100 80GB PCIe,448,448,448,Activations,802816,0.001234576531836,0.0006906611080879,0.0003481327782282,0.0001957826455198,4,156.0,1,8.02816e-07,4.01408e-07,0.000719323136,4.01408e-07,0.000719323136,0.004346108376115113,4.736427134250648,0.0021527883330708145,4.781014771587512,0.0024272896380167215,4.240331544826508,3.310266661173247,0.02564102564102564,1.9541775416207223,9.438335351588401
1821,NVIDIA A100 80GB PCIe,256,448,320,Cell Update,163840,0.0007614939961479,0.0004245414507479,0.0002173222496909,0.0001196302957089,4,156.0,1,3.2768e-07,1.6384e-07,0.00029360128,1.6384e-07,0.0002097152,0.0020358984876796098,4.126950008999426,0.0010285499469806887,4.084415786863597,0.0011364023568147391,3.69677660014789,1.3461882528393068,0.02564102564102564,0.9368217164271551,8.035934497151812
2326,NVIDIA A100 80GB PCIe,320,448,384,Cell Update,245760,0.0009719843564607,0.000542859045403,0.0002762378682123,0.0001528874428452,4,156.0,1,4.9152e-07,2.4576e-07,0.00044040192,2.4576e-07,0.00037748736,0.0028724996166485236,4.387494727599479,0.0014380604101878638,4.381970616043347,0.0016029977427244474,3.93109627891827,2.0703781106462076,0.025641025641025644,1.3080729874232766,8.632818681869816
3490,NVIDIA A100 80GB PCIe,448,640,576,Activations,1032192,0.001284800925641,0.0007200561315912,0.0003612659556792,0.0002034788383706,4,156.0,1,1.032192e-06,5.16096e-07,0.00132120576,5.16096e-07,0.001189085184,0.0053653720544075394,4.9328287526155625,0.002643852637582627,5.005283040786421,0.0029996856512997288,4.411539176945746,4.757260864790111,0.02564102564102564,3.195073937799139,10.602906670938042
2786,NVIDIA A100 80GB PCIe,384,384,512,Cell Update,393216,0.0011087026030908,0.0006207232743591,0.0003125675044982,0.0001754118242335,4,156.0,1,7.86432e-07,3.93216e-07,0.000603979776,3.93216e-07,0.000805306368,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,3.592268048510935,0.025641025641025644,1.6944514001177085,9.13963122341609
3146,NVIDIA A100 80GB PCIe,448,192,640,Cell Update,573440,0.0012390392586888,0.0006938044439372,0.0003490226594956,0.0001962121552558,4,156.0,1,1.14688e-06,5.7344e-07,0.00044040192,5.7344e-07,0.0014680064,0.005858706939893864,5.0193975887300875,0.0028808245745292962,5.103951789911467,0.003277469619253401,4.48626271231133,5.532048505592925,0.02564102564102564,1.3080729874232766,8.632818681869816
1516,NVIDIA A100 80GB PCIe,256,64,256,Cell Update,131072,0.00065451942437,0.000366433626489,0.0001859040276119,0.000102181770269,4,156.0,1,2.62144e-07,1.31072e-07,3.3554432e-05,1.31072e-07,0.000134217728,0.0016835767015794271,3.9924768615146546,0.0008548966404385433,3.9312594690938143,0.0009401013483015264,3.5749555288825827,0.969805481436775,0.025641025641025644,0.15474211211308062,5.560025254491293
2896,NVIDIA A100 80GB PCIe,384,512,640,Cell Update,491520,0.0011470205834013,0.0006432521812627,0.000322750397089,0.0001810180050496,4,156.0,1,9.8304e-07,4.9152e-07,0.00100663296,4.9152e-07,0.0012582912,0.005150814742473613,4.89362462181059,0.002540657416432241,4.960557390210836,0.0028790276809413325,4.377546282902079,4.95429507099548,0.02564102564102564,2.5668978212194227,10.055367738089314
3495,NVIDIA A100 80GB PCIe,448,640,640,Activations,1146880,0.0012874625029118,0.0007213897437736,0.000362205268375,0.000203867490763,4,156.0,1,1.14688e-06,5.7344e-07,0.0014680064,5.7344e-07,0.0014680064,0.005858706939893864,5.0193975887300875,0.0028808245745292962,5.103951789911467,0.003277469619253401,4.48626271231133,5.532048505592925,0.02564102564102564,3.476097567284529,10.828576878236024
2082,NVIDIA A100 80GB PCIe,320,128,448,Hidden Update,286720,0.0008970018268911,0.0005003206780322,0.0002555209546943,0.0001411601941644,4,156.0,1,5.7344e-07,2.8672e-07,0.00014680064,2.8672e-07,0.00051380224,0.0032727324220947836,4.4927564637803155,0.0016328790618709537,4.5023511192379315,0.0018265348338440603,4.024995710770293,2.5924197708362606,0.02564102564102564,0.5279509864917092,7.129675046867415
753,NVIDIA A100 80GB PCIe,128,384,64,compute_gates,25165824,0.000331438729142,0.0001857407041541,9.519287337646232e-05,5.050515161144293e-05,4,156.0,1,3.2768e-08,1.6384e-08,2.5165824e-05,1.6384e-08,4.194304e-06,0.0002837952845261125,2.960602850072441,0.00015130668443590628,2.7764970574087235,0.00015971869891152768,2.6302653788537924,0.07501485389651076,0.025641025641025644,0.12176131151403026,5.299528482716653
2546,NVIDIA A100 80GB PCIe,384,64,640,Cell Update,491520,0.0010283162436018,0.0005761549053673,0.0002897769762658,0.0001623843619686,4,156.0,1,9.8304e-07,4.9152e-07,0.00012582912,4.9152e-07,0.0012582912,0.005150814742473613,4.89362462181059,0.002540657416432241,4.960557390210836,0.0028790276809413325,4.377546282902079,4.95429507099548,0.02564102564102564,0.464574933243231,6.944816565508706
3324,NVIDIA A100 80GB PCIe,448,448,320,hidden_gates,367001600,0.0010908248696644,0.0006109285442974,0.0003071105615215,0.0001727857638453,4,156.0,1,5.7344e-07,2.8672e-07,0.00051380224,2.8672e-07,0.0003670016,0.0032727324220947836,4.4927564637803155,0.0016328790618709537,4.5023511192379315,0.0018265348338440603,4.024995710770293,2.028200400090279,0.025641025641025644,1.4844139397945633,8.875163495217308
2427,NVIDIA A100 80GB PCIe,320,576,384,Hidden Update,245760,0.0010287881411394,0.0005755057381762,0.0002906589444714,0.0001626234584918,4,156.0,1,4.9152e-07,2.4576e-07,0.00056623104,2.4576e-07,0.00037748736,0.0028724996166485236,4.387494727599479,0.0014380604101878638,4.381970616043347,0.0016029977427244474,3.93109627891827,2.0703781106462076,0.025641025641025644,1.6073424961294656,9.032763490261868
2737,NVIDIA A100 80GB PCIe,384,320,512,Hidden Update,393216,0.0011549496912825,0.0006478402405001,0.0003248240837479,0.0001822853670344,4,156.0,1,7.86432e-07,3.93216e-07,0.00050331648,3.93216e-07,0.000805306368,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,3.592268048510935,0.025641025641025644,1.4595387580653327,8.842211758965213
3440,NVIDIA A100 80GB PCIe,448,576,576,Activations,1032192,0.0012622144853621,0.00070674667651,0.0003554317279562,0.0002000360808958,4,156.0,1,1.032192e-06,5.16096e-07,0.001189085184,5.16096e-07,0.001189085184,0.0053653720544075394,4.9328287526155625,0.002643852637582627,5.005283040786421,0.0029996856512997288,4.411539176945746,4.757260864790111,0.02564102564102564,2.93588332562574,10.38507335294373
3294,NVIDIA A100 80GB PCIe,448,384,576,hidden_gates,1189085184,0.0010795593448106,0.0006044843724737,0.0003040402893431,0.0001710346829937,4,156.0,1,1.032192e-06,5.16096e-07,0.000792723456,5.16096e-07,0.001189085184,0.0053653720544075394,4.9328287526155625,0.002643852637582627,5.005283040786421,0.0029996856512997288,4.411539176945746,4.757260864790111,0.02564102564102564,2.1149683642221477,9.610660284752832
3434,NVIDIA A100 80GB PCIe,448,576,448,hidden_gates,719323136,0.0011145153737879,0.0006247654998112,0.0003134210715699,0.0001763288024067,4,156.0,1,8.02816e-07,4.01408e-07,0.000924844032,4.01408e-07,0.000719323136,0.004346108376115113,4.736427134250648,0.0021527883330708145,4.781014771587512,0.0024272896380167215,4.240331544826508,3.310266661173247,0.02564102564102564,2.3967958078765843,9.894021618583627
3998,NVIDIA A100 80GB PCIe,512,640,640,compute_gates,1677721600,0.0013534557991612,0.0007566103275102,0.0003816538514339,0.000215191620217,4,156.0,1,1.31072e-06,6.5536e-07,0.0016777216,6.5536e-07,0.0016777216,0.006547329561120741,5.133116458315599,0.003210971962711617,5.2333383035558345,0.0036660659168049597,4.5836880583826565,6.084498034252946,0.02564102564102564,3.866207844392234,11.126795116951364
2569,NVIDIA A100 80GB PCIe,384,128,256,hidden_gates,201326592,0.0008547668628098,0.0004775328820194,0.0002417478139536,0.0001354861668367,4,156.0,1,3.93216e-07,1.96608e-07,0.000100663296,1.96608e-07,0.000201326592,0.0023771775193175792,4.241358273216352,0.001196029140713511,4.214973195572258,0.00132664859179906,3.799974462260867,1.3064510378690506,0.02564102564102564,0.38600306947822055,6.6867606968389355
2070,NVIDIA A100 80GB PCIe,320,128,320,Activations,409600,0.0008054436346513,0.0004504939715062,0.0002285333497709,0.0001264163133741,4,156.0,1,4.096e-07,2.048e-07,0.0001048576,2.048e-07,0.000262144,0.002461016381469516,4.267571797426573,0.001237076603468106,4.244912591960955,0.001373403024104324,3.8235550374637612,1.5855321307195236,0.025641025641025644,0.3993160057168211,6.7331546238171525
1312,NVIDIA A100 80GB PCIe,192,448,192,Hidden Update,73728,0.000613374025128,0.0003439497196104,0.0001740995267795,9.532477873802412e-05,4,156.0,1,1.47456e-07,7.3728e-08,0.000132120576,7.3728e-08,5.6623104e-05,0.0010300980732059887,3.6704496156911124,0.000530080622166156,3.5663660571786857,0.000576105288678286,3.2814514562063453,0.5134769833149562,0.025641025641025644,0.4837696790014121,7.002727173633361
550,NVIDIA A100 80GB PCIe,128,128,64,Activations,32768,0.0002841881909542,0.0001597881833816,8.169619952357542e-05,4.270380804900367e-05,4,156.0,1,3.2768e-08,1.6384e-08,8.388608e-06,1.6384e-08,4.194304e-06,0.0002837952845261125,2.960602850072441,0.00015130668443590628,2.7764970574087235,0.00015971869891152768,2.6302653788537924,0.07501485389651076,0.025641025641025644,0.048718373191190684,4.415018374616132
2265,NVIDIA A100 80GB PCIe,320,384,256,Activations,327680,0.0008688170054239,0.0004849734435339,0.0002469415861642,0.0001369019757257,4,156.0,1,3.2768e-07,1.6384e-07,0.00025165824,1.6384e-07,0.00016777216,0.0020358984876796098,4.126950008999426,0.0010285499469806887,4.084415786863597,0.0011364023568147391,3.69677660014789,1.1427133847139936,0.02564102564102564,0.8248608874667118,7.822865022043846
3749,NVIDIA A100 80GB PCIe,512,320,640,hidden_gates,1677721600,0.0012025727882791,0.0006720085931597,0.0003392832797597,0.0001912809153596,4,156.0,1,1.31072e-06,6.5536e-07,0.0008388608,6.5536e-07,0.0016777216,0.006547329561120741,5.133116458315599,0.003210971962711617,5.2333383035558345,0.0036660659168049597,4.5836880583826565,6.084498034252946,0.02564102564102564,2.2144386460063585,9.713184567494006
1008,NVIDIA A100 80GB PCIe,192,64,128,compute_gates,12582912,0.000411129267548,0.0002309704625531,0.000116882633506,6.327617148882975e-05,4,156.0,1,9.8304e-08,4.9152e-08,1.2582912e-05,4.9152e-08,2.5165824e-05,0.0007280687042600683,3.462057041961542,0.0003782315422103684,3.3321062673475357,0.0004077861029521109,3.0906097171626734,0.28216064684537784,0.02564102564102564,0.06832091221141504,4.722401367130207
2837,NVIDIA A100 80GB PCIe,384,448,512,Hidden Update,393216,0.001191627975885,0.0006672388671269,0.0003359216131815,0.0001884674955765,4,156.0,1,7.86432e-07,3.93216e-07,0.000704643072,3.93216e-07,0.000805306368,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,3.592268048510935,0.025641025641025644,1.9216212354373454,9.402358146198878
703,NVIDIA A100 80GB PCIe,128,320,64,compute_gates,20971520,0.0003200519541339,0.0001811373671323,9.091472550950025e-05,4.7999861492132527e-05,4,156.0,1,3.2768e-08,1.6384e-08,2.097152e-05,1.6384e-08,4.194304e-06,0.0002837952845261125,2.960602850072441,0.00015130668443590628,2.7764970574087235,0.00015971869891152768,2.6302653788537924,0.07501485389651076,0.025641025641025644,0.10459614598183971,5.141023858992324
1212,NVIDIA A100 80GB PCIe,192,320,192,Hidden Update,73728,0.0005823849609613,0.000325991927454,0.0001659478063692,9.044522713797576e-05,4,156.0,1,1.47456e-07,7.3728e-08,9.437184e-05,7.3728e-08,5.6623104e-05,0.0010300980732059887,3.6704496156911124,0.000530080622166156,3.5663660571786857,0.000576105288678286,3.2814514562063453,0.5134769833149562,0.025641025641025644,0.36585132497273604,6.614136956893888
3343,NVIDIA A100 80GB PCIe,448,448,576,compute_gates,924844032,0.0011640809633446,0.0006518563548176,0.0003278054189107,0.0001844191896162,4,156.0,1,1.032192e-06,5.16096e-07,0.000924844032,5.16096e-07,0.001189085184,0.0053653720544075394,4.9328287526155625,0.002643852637582627,5.005283040786421,0.0029996856512997288,4.411539176945746,4.757260864790111,0.02564102564102564,2.3967958078765843,9.894021618583627
3448,NVIDIA A100 80GB PCIe,448,576,640,compute_gates,1321205760,0.0011964328340174,0.0006699558137412,0.0003369036398004,0.0001895733804757,4,156.0,1,1.14688e-06,5.7344e-07,0.00132120576,5.7344e-07,0.0014680064,0.005858706939893864,5.0193975887300875,0.0028808245745292962,5.103951789911467,0.003277469619253401,4.48626271231133,5.532048505592925,0.02564102564102564,3.195073937799139,10.602906670938042
