operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,input_size,hidden_size,batch_size,time_step
Gates_t2,0,583,0.0003389439880847931,100663296,0.0006272043572886587,0.0003505127804075414,0.0001773342210339311,9.935735584718621e-05,4,128,256,384,2
Activations_t2,0,583,0.0002099200040102005,393216,0.0006840814166061641,0.000382285861384446,0.0001934072655590223,0.00010838828966269581,4,128,256,384,2
Cell Update_t2,0,583,0.00020787200331687927,196608,0.0007408853001173378,0.00041403199789158407,0.00020946837896345782,0.00011738492326229593,4,128,256,384,2
Hidden Update_t2,0,583,0.00019251200556755067,196608,0.0007978130414453509,0.00044577841217119385,0.00022559691992183727,0.00012643770935231985,4,128,256,384,2
h_Gates_t3,0,583,0.00021606400609016418,201326592,0.0008547668628098721,0.0004775328820194602,0.00024174781395365323,0.0001354861668367588,4,128,256,384,3
Gates_t3,0,583,0.0003256320059299469,100663296,0.0009149617494841104,0.0005125765211673183,0.0002578556510065789,0.00014452957731021318,4,128,256,384,3
Activations_t3,0,583,0.0001894399970769882,393216,0.0009719308002894282,0.0005443351576914779,0.00027402056977183804,0.0001535750728261124,4,128,256,384,3
Cell Update_t3,0,583,0.0002099200040102005,196608,0.0010288575770979076,0.0005760871275342083,0.0002901845307585506,0.00016258591880514883,4,128,256,384,3
Hidden Update_t3,0,583,0.0002099200040102005,196608,0.0010871306979261717,0.0006090871539363718,0.00030638042732636806,0.00017166311666343186,4,128,256,384,3
h_Gates_t0,0,583,0.0001730560064315796,314572800,3.769554527205502e-06,3.2905581868192257e-06,3.63776402133309e-07,1.1521993825296727e-07,4,128,320,384,0
Gates_t0,0,583,0.00038092800974845887,125829120,6.0990950578434025e-05,3.504836137224743e-05,1.6714999760877522e-05,9.227589445309077e-06,4,128,320,384,0
Activations_t0,0,583,0.00020889599621295928,491520,0.00011784628642335378,6.67503311753137e-05,3.2839539882722514e-05,1.825641536531757e-05,4,128,320,384,0
Cell Update_t0,0,583,0.00020684799551963807,245760,0.00017428967378851933,9.850563436586413e-05,4.86518758659139e-05,2.7132163556741315e-05,4,128,320,384,0
Hidden Update_t0,0,583,0.00019353599846363067,245760,0.0002311865256772186,0.00013028649312119,6.47344481764069e-05,3.616558437962171e-05,4,128,320,384,0
h_Gates_t1,0,583,0.0002385919988155365,314572800,0.0002881443101247175,0.00016205290742021816,8.088372304025995e-05,4.520767966423937e-05,4,128,320,384,1
Gates_t1,0,583,0.0003246079981327057,125829120,0.0003464965318170068,0.0001950707116122885,9.711238213428678e-05,5.4313438070431445e-05,4,128,320,384,1
Activations_t1,0,583,0.00019968000054359437,491520,0.0004034808893400195,0.00022685073703243575,0.00011326318727714405,6.336696503043964e-05,4,128,320,384,1
Cell Update_t1,0,583,0.00021401600539684294,245760,0.0004605724457429843,0.00025862242912211286,0.00012948146247397652,7.246855414689489e-05,4,128,320,384,1
Hidden Update_t1,0,583,0.00019046400487422944,245760,0.0005173054386256371,0.0002903771767464036,0.00014549659861940682,8.14316632598267e-05,4,128,320,384,1
h_Gates_t2,0,583,0.00022220799326896668,314572800,0.0005742553286104654,0.00032214525771578906,0.00016162641096769109,9.048365992698529e-05,4,128,320,384,2
Gates_t2,0,583,0.000319487988948822,125829120,0.0006311753073556976,0.00035392833870062645,0.0001777337010757359,9.951326757933526e-05,4,128,320,384,2
Activations_t2,0,583,0.0001966080069541931,491520,0.0006880593099756958,0.0003856891974400867,0.0001938178458874857,0.00010855226664812344,4,128,320,384,2
Cell Update_t2,0,583,0.00019968000054359437,245760,0.0007450226810988649,0.00041744144506594694,0.00020996970186451525,0.00011761153416840278,4,128,320,384,2
Hidden Update_t2,0,583,0.00019251200556755067,245760,0.0008034749377637705,0.0004504759159367211,0.00022627935574556172,0.0001267196660814877,4,128,320,384,2
h_Gates_t3,0,583,0.00021299199759960174,314572800,0.000862539734706376,0.00048427288742303176,0.00024245359035160712,0.00013581325693173718,4,128,320,384,3
Gates_t3,0,583,0.0003061760067939758,125829120,0.00091945682022829,0.000516043190618376,0.00025856287240568886,0.0001448507572042253,4,128,320,384,3
Activations_t3,0,583,0.00019865599274635314,491520,0.0009763778615622737,0.0005477973826799598,0.0002747156525501251,0.00015386482633218893,4,128,320,384,3
Cell Update_t3,0,583,0.00019865599274635314,245760,0.0010334379612347623,0.0005795662969845239,0.0002909374288608676,0.00016293423538937091,4,128,320,384,3
Hidden Update_t3,0,583,0.00019046400487422944,245760,0.0010904499288591314,0.0006113168779435796,0.00030713403765147713,0.00017199901326407478,4,128,320,384,3
h_Gates_t0,0,583,0.00017612800002098083,452984832,3.052635283240444e-06,2.5202797964141155e-06,3.639541800515636e-07,1.6840130677476492e-07,4,128,384,384,0
Gates_t0,0,583,0.0003624959886074066,150994944,5.989112203120657e-05,3.426141629958579e-05,1.6465488727935955e-05,9.164217003684825e-06,4,128,384,384,0
Activations_t0,0,583,0.0001955839991569519,589824,0.00011885803494352574,6.800949885388263e-05,3.2615518314614914e-05,1.8233017775028194e-05,4,128,384,384,0
Cell Update_t0,0,583,0.0002109439969062805,294912,0.00017590072716284943,9.975591314059784e-05,4.8833077121985743e-05,2.7311736900265834e-05,4,128,384,384,0
Hidden Update_t0,0,583,0.00018636800348758697,294912,0.00023285851978284002,0.00013149454964889173,6.498396698713122e-05,3.6380003146817056e-05,4,128,384,384,0
h_Gates_t1,0,583,0.00021606400609016418,452984832,0.0002898425498049246,0.0001632454083768664,8.113519601921602e-05,4.546194540884218e-05,4,128,384,384,1
Gates_t1,0,583,0.0003051519989967346,150994944,0.00034697794166115746,0.0001950121004625771,9.740080930947196e-05,5.4565031889108436e-05,4,128,384,384,1
Activations_t1,0,583,0.00019763199985027314,589824,0.00040387864919693046,0.0002267749036448663,0.00011350775608390956,6.359598946815466e-05,4,128,384,384,1
Cell Update_t1,0,583,0.00022323200106620788,294912,0.0004609538242242379,0.0002584971512504808,0.0001297500246332699,7.270664834048726e-05,4,128,384,384,1
Hidden Update_t1,0,583,0.00019353599846363067,294912,0.000517997803079348,0.0002902421766428631,0.0001459460270345058,8.18095994019791e-05,4,128,384,384,1
h_Gates_t2,0,583,0.00020582400262355804,452984832,0.0005750285621452493,0.0003219877575979524,0.00016214257249173164,9.089823205556527e-05,4,128,384,384,2
Gates_t2,0,583,0.00032256001234054563,150994944,0.0006318735935007729,0.0003537572274545653,0.00017820520756405174,9.99111584821558e-05,4,128,384,384,2
Activations_t2,0,583,0.0001966080069541931,589824,0.0006914688739027498,0.00038804808822234804,0.00019442530526234125,0.00010899548041806054,4,128,384,384,2
Cell Update_t2,0,583,0.00020172800123691558,294912,0.0007504391746885887,0.0004218250596821349,0.00021055706733440725,0.00011805704767204654,4,128,384,384,2
Hidden Update_t2,0,583,0.00019456000626087187,294912,0.0008074361408860925,0.0004535917517678456,0.00022672185054400072,0.0001271225385742462,4,128,384,384,2
h_Gates_t3,0,583,0.0002242559939622879,452984832,0.0008644499072846987,0.00048533233271541576,0.00024290876210463202,0.000136208812464651,4,128,384,384,3
Gates_t3,0,583,0.0003266560137271881,150994944,0.0009219299490887612,0.0005171281914790882,0.00025936738916041216,0.00014543436844926088,4,128,384,384,3
Activations_t3,0,583,0.00019456000626087187,589824,0.00097887656575059,0.0005488418279604446,0.00027553109570247706,0.00015450364208766844,4,128,384,384,3
Cell Update_t3,0,583,0.00019865599274635314,294912,0.0010358281532824847,0.0005806107422685614,0.00029166309110806397,0.00016355431990585937,4,128,384,384,3
Hidden Update_t3,0,583,0.00019251200556755067,294912,0.0010931028109874743,0.000612357434331301,0.00030801942169311845,0.00017272595496305485,4,128,384,384,3
h_Gates_t0,0,583,0.00018329599499702454,616562688,4.714901931702184e-07,0.0,3.4114805069675874e-07,1.3034214247345966e-07,4,128,448,384,0
Gates_t0,0,583,0.0003911679983139038,176160768,7.251208273303863e-05,4.080892154334492e-05,2.03311951538325e-05,1.1371966035861214e-05,4,128,448,384,0
Activations_t0,0,583,0.00019968000054359437,688128,0.000129567866558375,7.252616914144028e-05,3.656174480492873e-05,2.0479952612005993e-05,4,128,448,384,0
Cell Update_t0,0,583,0.00022732800245285034,344064,0.00018675446135476022,0.00010429008343848523,5.286213340078595e-05,2.960224451548904e-05,4,128,448,384,0
Hidden Update_t0,0,583,0.00019968000054359437,344064,0.00024370637882970662,0.0001360448310663287,6.90023765907476e-05,3.865917117263031e-05,4,128,448,384,0
h_Gates_t1,0,583,0.00028467199206352233,616562688,0.000300902257586825,0.0001678026342517569,8.53245971485124e-05,4.7775026186555666e-05,4,128,448,384,1
Gates_t1,0,583,0.0003624959886074066,176160768,0.00036127345242472947,0.00020287571786070657,0.0001015335606712282,5.686417389279465e-05,4,128,448,384,1
Activations_t1,0,583,0.00023244799673557281,688128,0.00041965266852476095,0.0002358562997955005,0.00011784445621993486,6.595191250932555e-05,4,128,448,384,1
Cell Update_t1,0,583,0.00023654399812221528,344064,0.0004767426239272907,0.000267620491879228,0.0001340887844931641,7.503334755489856e-05,4,128,448,384,1
Hidden Update_t1,0,583,0.00019251200556755067,344064,0.0005343483008307792,0.00029937329505713706,0.00015067051831409682,8.430448745954522e-05,4,128,448,384,1
h_Gates_t2,0,583,0.0002170879989862442,616562688,0.0005916531184313859,0.0003311341537965973,0.00016704954086174846,9.34694237730401e-05,4,128,448,384,2
Gates_t2,0,583,0.00032870399951934816,176160768,0.0006485808681598082,0.00036290723478060727,0.00018315732680352238,0.00010251630657567841,4,128,448,384,2
Activations_t2,0,583,0.00019148799777030944,688128,0.0007055541049065416,0.0003946333712754324,0.00019933228613236778,0.00011158844749874127,4,128,448,384,2
Cell Update_t2,0,583,0.00020889599621295928,344064,0.0007625519223046934,0.00042638145222539947,0.00021550805962853269,0.0001206624104507611,4,128,448,384,2
Hidden Update_t2,0,583,0.00022015999257564545,344064,0.0008229692993416488,0.00046142148026362406,0.00023176185624267185,0.00012978596283535275,4,128,448,384,2
h_Gates_t3,0,583,0.00021913599967956544,616562688,0.0008812876867213022,0.0004944320622186638,0.00024796996809803903,0.00013888565640459932,4,128,448,384,3
Gates_t3,0,583,0.0003256320059299469,176160768,0.0009385942412235063,0.0005261773653906232,0.00026434929564593534,0.0001480675801869476,4,128,448,384,3
Activations_t3,0,583,0.00020070399343967437,688128,0.0009963057831865515,0.0005579348908035797,0.00028099901674347866,0.0001573718756394931,4,128,448,384,3
Cell Update_t3,0,583,0.00020787200331687927,344064,0.001053333664635065,0.0005896904717594964,0.0002971975072022619,0.00016644568567330655,4,128,448,384,3
Hidden Update_t3,0,583,0.00019353599846363067,344064,0.0011103723233218128,0.0006214446638246329,0.0003133948787712587,0.00017553278072592098,4,128,448,384,3
h_Gates_t0,0,583,0.0001730560064315796,805306368,1.7086461650723928e-06,1.2486121114818616e-06,3.411649951530135e-07,1.1886905843751775e-07,4,128,512,384,0
Gates_t0,0,583,0.0004280320107936859,201326592,5.868607896441126e-05,3.301752641959865e-05,1.6491338470835983e-05,9.177214073976628e-06,4,128,512,384,0
Activations_t0,0,583,0.00019763199985027314,786432,0.00011592345124915655,6.475171847242223e-05,3.282354431436915e-05,1.8348188462365178e-05,4,128,512,384,0
Cell Update_t0,0,583,0.0002109439969062805,393216,0.0001732264235986627,9.65045216503313e-05,4.926931219319513e-05,2.7452589755136278e-05,4,128,512,384,0
Hidden Update_t0,0,583,0.00019763199985027314,393216,0.00023060408268695988,0.00012827260261971674,6.573734425649978e-05,3.659413581074338e-05,4,128,512,384,0
h_Gates_t1,0,583,0.0002181120067834854,805306368,0.00029092827086559225,0.00016331429731764047,8.193604665989503e-05,4.567792688805676e-05,4,128,512,384,1
Gates_t1,0,583,0.0003543039858341217,201326592,0.0003479806531045507,0.0001950837671849115,9.813242239476404e-05,5.4764463524875187e-05,4,128,512,384,1
Activations_t1,0,583,0.0002037760019302368,786432,0.00040503017921615956,0.00022684768147840373,0.00011433206591002394,6.385043182773188e-05,4,128,512,384,1
Cell Update_t1,0,583,0.00021196800470352174,393216,0.0004633317285577754,0.00025985076343815194,0.0001305313277583115,7.294963736131196e-05,4,128,512,384,1
Hidden Update_t1,0,583,0.00019456000626087187,393216,0.000520453225732288,0.00029159995550287476,0.0001467958688254889,8.205740140392434e-05,4,128,512,384,1
h_Gates_t2,0,583,0.00022118400037288665,805306368,0.0005777048505831471,0.0003233630364682938,0.00016315205107709195,9.118976303776134e-05,4,128,512,384,2
Gates_t2,0,583,0.00031436800956726076,201326592,0.0006348509811128441,0.00035511056186621204,0.0001794425643872697,0.0001002978548593624,4,128,512,384,2
Activations_t2,0,583,0.0001966080069541931,786432,0.0006920484224070194,0.0003868841983987181,0.0001957530529912042,0.0001094111710170971,4,128,512,384,2
Cell Update_t2,0,583,0.00020479999482631684,393216,0.0007524678523971648,0.0004219153375331075,0.00021201811544768918,0.00011853439941636813,4,128,512,384,2
Hidden Update_t2,0,583,0.00018534399569034577,393216,0.0008094638940828482,0.00045366452960138304,0.00022819592283437017,0.000127603441647095,4,128,512,384,2
h_Gates_t3,0,583,0.0002170879989862442,805306368,0.0008665875249929252,0.00048541372165900043,0.00024446226945854747,0.00013671153387537728,4,128,512,384,3
Gates_t3,0,583,0.00031436800956726076,201326592,0.0009249210048271534,0.000518414581403448,0.0002606942046663079,0.00014581221875739758,4,128,512,384,3
Activations_t3,0,583,0.00019968000054359437,786432,0.0009819780283234199,0.0005501687734721372,0.00027693791405015294,0.0001548713408011298,4,128,512,384,3
Cell Update_t3,0,583,0.00020787200331687927,393216,0.0010390980181916607,0.0005819471322183745,0.00029318209426770943,0.00016396879170557682,4,128,512,384,3
Hidden Update_t3,0,583,0.00019251200556755067,393216,0.0010962565748516458,0.0006137149354152882,0.000309447893947005,0.0001730937454893527,4,128,512,384,3
h_Gates_t0,0,583,0.00017510400712490083,1019215872,4.595891319404864e-07,0.0,3.4095721720972527e-07,1.186319147307611e-07,4,128,576,384,0
Gates_t0,0,583,0.0003686400055885315,226492416,5.733402922373769e-05,3.1743636508707596e-05,1.6444352322138485e-05,9.14604039289161e-06,4,128,576,384,0
Activations_t0,0,583,0.00019763199985027314,884736,0.00011768414185857131,6.678144231031524e-05,3.2650984731878024e-05,1.8251714816378044e-05,4,128,576,384,0
Cell Update_t0,0,583,0.00019968000054359437,442368,0.00017483203796817844,9.854785661289611e-05,4.890316245583209e-05,2.7381018899450236e-05,4,128,576,384,0
Hidden Update_t0,0,583,0.0001966080069541931,442368,0.00023192140597155515,0.0001302912153420266,6.514537156070057e-05,3.6484819068827985e-05,4,128,576,384,0
h_Gates_t1,0,583,0.00021299199759960174,1019215872,0.00029050811318302874,0.00016331096398403133,8.152409744144849e-05,4.567305175754889e-05,4,128,576,384,1
Gates_t1,0,583,0.00030720001459121706,226492416,0.00034767291652576445,0.0001950629338338672,9.781168241594987e-05,5.479830027594735e-05,4,128,576,384,1
Activations_t1,0,583,0.0001894399970769882,884736,0.00040474920356998404,0.00022684657036364797,0.0001140101898191902,6.389244338714581e-05,4,128,576,384,1
Cell Update_t1,0,583,0.0002099200040102005,442368,0.0004619982248195684,0.00025858048464399985,0.0001303673004048678,7.305043977070066e-05,4,128,576,384,1
Hidden Update_t1,0,583,0.000187391996383667,442368,0.0005191763563275273,0.0002903680100700967,0.00014663106147142207,8.217728478600846e-05,4,128,576,384,1
h_Gates_t2,0,583,0.00020684799551963807,1019215872,0.0005796386660187535,0.0003254155381036128,0.00016291801866764443,9.130510924749635e-05,4,128,576,384,2
Gates_t2,0,583,0.0003256320059299469,226492416,0.0006366983817022808,0.00035715945239900293,0.0001791390997000538,0.00010039982960322403,4,128,576,384,2
Activations_t2,0,583,0.00021299199759960174,884736,0.0006939994556858395,0.0003889403111507761,0.0001954857541662568,0.00010957339036880659,4,128,576,384,2
Cell Update_t2,0,583,0.00020582400262355804,442368,0.0007511183237089627,0.00042072755880440127,0.00021171840576347974,0.00011867235914108165,4,128,576,384,2
Hidden Update_t2,0,583,0.00019353599846363067,442368,0.0008094624513218254,0.0004537078629631708,0.00022796313681480804,0.0001277914515438466,4,128,576,384,2
h_Gates_t3,0,583,0.0002252800017595291,1019215872,0.0008666397838004895,0.00048545844391512105,0.00024426266068775047,0.00013691867919761789,4,128,576,384,3
Gates_t3,0,583,0.00032358399033546447,226492416,0.0009237418080385034,0.0005171709692923798,0.000260538835930902,0.00014603200281522143,4,128,576,384,3
Activations_t3,0,583,0.00019865599274635314,884736,0.0009807904188639527,0.0005489046057931546,0.0002767489269545186,0.00015513688611627926,4,128,576,384,3
Cell Update_t3,0,583,0.0002027519941329956,442368,0.0010412267895210138,0.0005839351893683897,0.00029302531803117836,0.00016426628212144558,4,128,576,384,3
Hidden Update_t3,0,583,0.0001822720021009445,442368,0.0010985226792009906,0.0006156921592150866,0.0003094047689125067,0.00017342575107339713,4,128,576,384,3
h_Gates_t0,0,583,0.00019148799777030944,1258291200,4.705808687574115e-07,0.0,3.521425039352058e-07,1.1843836482220574e-07,4,128,640,384,0
Gates_t0,0,583,0.0003819519877433777,251658240,6.080019053528961e-05,3.503058358234057e-05,1.6570612423146523e-05,9.198994529802513e-06,4,128,640,384,0
Activations_t0,0,583,0.00019763199985027314,983040,0.00011799664810018233,6.676477563516414e-05,3.28820079722519e-05,1.8349864492766283e-05,4,128,640,384,0
Cell Update_t0,0,583,0.00021503999829292298,491520,0.0001751451982398739,9.853035660256637e-05,4.9160785717486215e-05,2.7454055919821313e-05,4,128,640,384,0
Hidden Update_t0,0,583,0.0002815999984741211,491520,0.00023251734680061683,0.00013028510423396256,6.55846583010192e-05,3.664758426563505e-05,4,128,640,384,0
h_Gates_t1,0,583,0.0002775039970874786,1258291200,0.00029100024750357625,0.00016330957509325117,8.189732135113759e-05,4.579335105918749e-05,4,128,640,384,1
Gates_t1,0,583,0.00034303998947143557,251658240,0.0003483588432066022,0.00019506904494548394,9.828916057571038e-05,5.500063768540788e-05,4,128,640,384,1
Activations_t1,0,583,0.0002037760019302368,983040,0.0004056075499909637,0.0002268171258990037,0.0001146244180883502,6.416600600360975e-05,4,128,640,384,1
Cell Update_t1,0,583,0.00020889599621295928,491520,0.0004660921363906985,0.00026186798726968163,0.00013095866698907294,7.326548213194392e-05,4,128,640,384,1
Hidden Update_t1,0,583,0.00019353599846363067,491520,0.0005232420886717925,0.00029362079045469613,0.00014722439027941778,8.239690793767849e-05,4,128,640,384,1
h_Gates_t2,0,583,0.0002396160066127777,1258291200,0.0005803353555733841,0.0003253819269772862,0.0001634459457566526,9.150748283944519e-05,4,128,640,384,2
Gates_t2,0,583,0.00032153600454330446,251658240,0.0006373794447332928,0.0003571483412692089,0.00017963249287254648,0.00010059861059153735,4,128,640,384,2
Activations_t2,0,583,0.00019148799777030944,983040,0.0006957055575845017,0.0003901619787995969,0.00019584410139737718,0.00010969947738752757,4,128,640,384,2
Cell Update_t2,0,583,0.00020582400262355804,491520,0.0007528069895908554,0.0004219197819814724,0.00021206556381898108,0.00011882164379040194,4,128,640,384,2
Hidden Update_t2,0,583,0.00019353599846363067,491520,0.0008100575412062427,0.00045367647405569755,0.00022839897327458798,0.00012798209387595712,4,128,640,384,2
h_Gates_t3,0,583,0.00020889599621295928,1258291200,0.0008671507860357299,0.00048544149946394555,0.000244621635141596,0.0001370876514301884,4,128,640,384,3
Gates_t3,0,583,0.0003266560137271881,251658240,0.0009255039967419991,0.0005184837481237992,0.0002608337817224145,0.0001461864668957855,4,128,640,384,3
Activations_t3,0,583,0.00019763199985027314,983040,0.0009847880169561187,0.0005522632195891219,0.00027718008035499796,0.0001553447170119987,4,128,640,384,3
Cell Update_t3,0,583,0.0002109439969062805,491520,0.001042008067486558,0.000584035745010425,0.0002934931584054508,0.00016447916407068226,4,128,640,384,3
Hidden Update_t3,0,583,0.00018432000279426574,491520,0.0010991746490570866,0.0006157866037383997,0.00030977140615025874,0.00017361663916842817,4,128,640,384,3
h_Gates_t0,0,583,0.00017203199863433837,12582912,4.598142569579187e-07,0.0,3.4103360616044576e-07,1.1878065079747294e-07,4,192,64,384,0
Gates_t0,0,583,0.0003983359932899475,37748736,5.738618457728129e-05,3.176446985264647e-05,1.646746845174272e-05,9.154246272892103e-06,4,192,64,384,0
Activations_t0,0,583,0.0001955839991569519,98304,0.00011452134936421784,6.353088415167463e-05,3.272185006634922e-05,1.8268615146193985e-05,4,192,64,384,0
Cell Update_t0,0,583,0.0002181120067834854,49152,0.00017154492142159645,9.530896513254561e-05,4.88853996638448e-05,2.735055662520602e-05,4,192,64,384,0
Hidden Update_t0,0,583,0.00019968000054359437,49152,0.00022999118622033112,0.00012830815820308317,6.51954221562957e-05,3.648760586095224e-05,4,192,64,384,0
h_Gates_t1,0,583,0.00021503999829292298,12582912,0.0002871846519108621,0.000160097628072009,8.146182794718793e-05,4.5625195891665144e-05,4,192,64,384,1
Gates_t1,0,583,0.00032870399951934816,37748736,0.00034482738322693426,0.00019185070903660062,9.804369315711409e-05,5.493298103321954e-05,4,192,64,384,1
Activations_t1,0,583,0.00019763199985027314,98304,0.0004052732671983383,0.00022687212593552886,0.00011433389730037841,6.406724396243102e-05,4,192,64,384,1
Cell Update_t1,0,583,0.00020684799551963807,49152,0.0004623778584898953,0.000258619095784951,0.0001305667566755455,7.319200602939875e-05,4,192,64,384,1
Hidden Update_t1,0,583,0.00019148799777030944,49152,0.0005195528824813038,0.0002903796767412814,0.00014686711527137682,8.230609046864554e-05,4,192,64,384,1
h_Gates_t2,0,583,0.00021503999829292298,12582912,0.0005784253770503029,0.00032339248093649076,0.0001634249915732234,9.160790454058869e-05,4,192,64,384,2
Gates_t2,0,583,0.00034201601147651673,37748736,0.000635623461727744,0.00035514389522006695,0.00017974789018708644,0.00010073167632059055,4,192,64,384,2
Activations_t2,0,583,0.000187391996383667,98304,0.0006928435503135656,0.0003869161428653456,0.00019604898267239473,0.00010987842477582521,4,192,64,384,2
Cell Update_t2,0,583,0.00020787200331687927,49152,0.000753362782238586,0.0004219597820060983,0.00021237362739876583,0.00011902937283372182,4,192,64,384,2
Hidden Update_t2,0,583,0.00020479999482631684,49152,0.0008105856674762548,0.0004537317518682471,0.00022867538488460445,0.00012817853072340316,4,192,64,384,2
h_Gates_t3,0,583,0.00021503999829292298,12582912,0.0008677796441620137,0.0004854806661533928,0.00024498743765646,0.0001373115403521609,4,192,64,384,3
Gates_t3,0,583,0.000319487988948822,37748736,0.0009250005034128982,0.0005172362471235203,0.0002613014654298945,0.0001464627908594834,4,192,64,384,3
Activations_t3,0,583,0.00019251200556755067,98304,0.0009834240604703855,0.0005502440513041051,0.0002775799842860329,0.00015560002488024753,4,192,64,384,3
Cell Update_t3,0,583,0.00019968000054359437,49152,0.0010407429950388145,0.0005819901878112432,0.00029399415519513594,0.0001647586520324353,4,192,64,384,3
Hidden Update_t3,0,583,0.00019251200556755067,49152,0.0010978876062662547,0.000613758268777076,0.0003102632823770929,0.0001738660551120859,4,192,64,384,3
h_Gates_t0,0,583,0.000187391996383667,50331648,1.7145352790228653e-06,1.2536121154482771e-06,3.4106721729775663e-07,1.1985594627683152e-07,4,192,128,384,0
Gates_t0,0,583,0.0003665919899940491,75497472,5.891446904162008e-05,3.298974861110082e-05,1.6650856654009012e-05,9.273863776510241e-06,4,192,128,384,0
Activations_t0,0,583,0.00019456000626087187,196608,0.00011611987943735319,6.474838513881309e-05,3.296951276447833e-05,1.8401981534061767e-05,4,192,128,384,0
Cell Update_t0,0,583,0.0002099200040102005,98304,0.00017672817157848796,9.980674651544064e-05,4.935059086932925e-05,2.757083419371806e-05,4,192,128,384,0
Hidden Update_t0,0,583,0.00019353599846363067,98304,0.0002339642915134852,0.00013156760525845357,6.568521282590556e-05,3.671147342912607e-05,4,192,128,384,0
h_Gates_t1,0,583,0.0002027519941329956,50331648,0.0002912127600583074,0.0001633220751031672,8.202003811597774e-05,4.587064683916249e-05,4,192,128,384,1
Gates_t1,0,583,0.00032358399033546447,75497472,0.0003485542729455196,0.00019507654495498628,9.844363069928547e-05,5.503409729124787e-05,4,192,128,384,1
Activations_t1,0,583,0.0001966080069541931,196608,0.0004070823563461306,0.00022806129356212068,0.0001148008007294558,6.422026205455415e-05,4,192,128,384,1
Cell Update_t1,0,583,0.00020172800123691558,98304,0.00046422288487037996,0.00025984854121929857,0.00013103501621681852,7.33393274342629e-05,4,192,128,384,1
Hidden Update_t1,0,583,0.00019353599846363067,98304,0.0005248100440445708,0.00029489162480444975,0.00014740354903385478,8.251487020626627e-05,4,192,128,384,1
h_Gates_t2,0,583,0.00021503999829292298,50331648,0.0005819967825205407,0.00032665887244220926,0.00016369388428833474,9.164402578999665e-05,4,192,128,384,2
Gates_t2,0,583,0.0003082239925861359,75497472,0.0006391910060067063,0.0003584327867436343,0.00017997369175661634,0.0001007845275064556,4,192,128,384,2
Activations_t2,0,583,0.00019763199985027314,196608,0.0006964255408707019,0.00039016031212923963,0.00019631895149947905,0.0001099462772419832,4,192,128,384,2
Cell Update_t2,0,583,0.00020172800123691558,98304,0.0007536343057224257,0.00042192367087068305,0.00021263287760616562,0.0001190777572455769,4,192,128,384,2
Hidden Update_t2,0,583,0.00019251200556755067,98304,0.0008121237635873913,0.0004549223083820664,0.00022896755011833723,0.0001282339050869876,4,192,128,384,2
h_Gates_t3,0,583,0.0002037760019302368,50331648,0.0008693454329470766,0.0004866665004499282,0.0002452815142806094,0.0001373974182165389,4,192,128,384,3
Gates_t3,0,583,0.0003246079981327057,75497472,0.0009301881861519657,0.0005217134729313955,0.0002618313547426924,0.00014664335847787766,4,192,128,384,3
Activations_t3,0,583,0.0001955839991569519,196608,0.0009876226468534563,0.0005534693316597838,0.00027827951734565523,0.00015587379784801707,4,192,128,384,3
Cell Update_t3,0,583,0.00022220799326896668,98304,0.0010448593348322205,0.000585248801531435,0.000294581796498581,0.00016502873680220451,4,192,128,384,3
Hidden Update_t3,0,583,0.00019456000626087187,98304,0.0011021030265141668,0.000617002160272051,0.000310917388733711,0.0001741834775084049,4,192,128,384,3
h_Gates_t0,0,583,0.0001740799993276596,113246208,4.854079815275829e-07,0.0,3.6456501387432255e-07,1.2084296765326037e-07,4,192,192,384,0
Gates_t0,0,583,0.0003901439905166626,113246208,5.774387195005332e-05,3.175669207777787e-05,1.6727566715375383e-05,9.259613156900067e-06,4,192,192,384,0
Activations_t0,0,583,0.00019353599846363067,294912,0.00011512797035127527,6.354616195025642e-05,3.31512867987856e-05,1.843052160223325e-05,4,192,192,384,0
Cell Update_t0,0,583,0.000289792001247406,147456,0.00017258572032027305,9.528729845698081e-05,4.964247276950315e-05,2.7655949093789093e-05,4,192,192,384,0
Hidden Update_t0,0,583,0.00022835199534893035,147456,0.00023453056156127108,0.0001315817719422796,6.60660911861637e-05,3.68826984328278e-05,4,192,192,384,0
h_Gates_t1,0,583,0.00027852800488471985,113246208,0.00029183954399522913,0.00016337596403559473,8.242261232692567e-05,4.604096763270874e-05,4,192,192,384,1
Gates_t1,0,583,0.0003389439880847931,113246208,0.000348931020430014,0.00019511015609197102,9.867081421436556e-05,5.515005012367742e-05,4,192,192,384,1
Activations_t1,0,583,0.0002027519941329956,294912,0.00040636526887002266,0.00022689434818801146,0.0001150956579097865,6.437526277222472e-05,4,192,192,384,1
Cell Update_t1,0,583,0.00020889599621295928,147456,0.00046366855435315787,0.0002586510402551312,0.00013149832575413186,7.351918834389485e-05,4,192,192,384,1
Hidden Update_t1,0,583,0.00019251200556755067,147456,0.0005210113985468232,0.00029042384345245864,0.00014787890413636012,8.27086509580045e-05,4,192,192,384,1
h_Gates_t2,0,583,0.0002037760019302368,113246208,0.0005828284658816655,0.0003267155391526444,0.0001642371205562588,9.187580617276232e-05,4,192,192,384,2
