operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,input_size,hidden_size,batch_size,time_step
Cell Update_t3,1,76767,0.002305023908615112,204800000,0.00032367518514640954,0.00021941823108662106,6.894917265929485e-05,3.530778140049366e-05,4,640,32000,3200,3
Hidden Update_t3,2,76767,0.001346560001373291,204800000,0.00033280627770748423,0.00022428906832061557,7.180320938696659e-05,3.671399999990212e-05,4,640,32000,3200,3
h_Gates_t0,0,76767,0.0023818240165710447,314572800000,4.777111503281143e-07,0.0,3.418261067932721e-07,1.3588504353484222e-07,4,640,3200,3840,0
Gates_t0,1,76767,0.0011827199459075927,62914560000,1.0132974002333144e-05,4.934448394777746e-06,3.4637847154696776e-06,1.734740892085719e-06,4,640,3200,3840,0
Activations_t0,1,76767,0.0003952639997005463,49152000,2.3176131662544717e-05,1.331751065691833e-05,6.563348306228706e-06,3.2952726993976817e-06,4,640,3200,3840,0
Cell Update_t0,1,76767,0.0004126720130443573,24576000,3.3932289769145066e-05,1.9392237735615936e-05,9.665145509888708e-06,4.874906523640419e-06,4,640,3200,3840,0
Hidden Update_t0,0,76767,0.00026419198513031006,24576000,4.467857075405611e-05,2.5448353689228043e-05,1.278967662062154e-05,6.440540444206527e-06,4,640,3200,3840,0
h_Gates_t1,1,76767,0.0025333759784698486,314572800000,5.5924723221242254e-05,3.238224812562862e-05,1.568810171713843e-05,7.854373378475197e-06,4,640,3200,3840,1
Gates_t1,1,76767,0.0011274240016937256,62914560000,6.658760872175656e-05,3.871475319527917e-05,1.857477347091789e-05,9.298082055559489e-06,4,640,3200,3840,1
Activations_t1,1,76767,0.00039423999190330505,49152000,7.614933083469015e-05,4.359670154130413e-05,2.1689577907202644e-05,1.0863051386183371e-05,4,640,3200,3840,1
Cell Update_t1,0,76767,0.00040243199467659,24576000,8.867629090043405e-05,5.183809702558051e-05,2.45442038020135e-05,1.2293990072840036e-05,4,640,3200,3840,1
Hidden Update_t1,0,76767,0.00026624000072479246,24576000,9.908896104220027e-05,5.7905601881458324e-05,2.7464557527185057e-05,1.371880163355689e-05,4,640,3200,3840,1
h_Gates_t2,1,76767,0.002514944076538086,314572800000,0.0001081111065489296,6.267477236221453e-05,3.0296622570611786e-05,1.5139711616103285e-05,4,640,3200,3840,2
Gates_t2,1,76767,0.0011386879682540893,62914560000,0.00011742942813118101,6.771394306070988e-05,3.315086707622941e-05,1.6564617994241707e-05,4,640,3200,3840,2
Activations_t2,0,76767,0.00039628800749778745,49152000,0.00013013362398114182,7.606367196189012e-05,3.605016050677165e-05,1.801979151248002e-05,4,640,3200,3840,2
Cell Update_t2,0,76767,0.00039936000108718874,24576000,0.00014051965742641897,8.214034349407484e-05,3.892719003061691e-05,1.945212390172719e-05,4,640,3200,3840,2
Hidden Update_t2,0,76767,0.00026419198513031006,24576000,0.00014991454999409214,8.68928472890218e-05,4.200538804872891e-05,2.1016314656341398e-05,4,640,3200,3840,2
h_Gates_t3,0,76767,0.0025169920921325685,314572800000,0.00016286020967517308,9.51259094286172e-05,4.5130974993639206e-05,2.2603325252916634e-05,4,640,3200,3840,3
Gates_t3,2,76767,0.001154047966003418,62914560000,0.00017388092621543094,0.00010143258114680975,4.826882750392147e-05,2.4179517564699672e-05,4,640,3200,3840,3
Activations_t3,2,76767,0.00040243199467659,49152000,0.00018301231018657364,0.0001062839739169874,5.110898338715232e-05,2.561935288243387e-05,4,640,3200,3840,3
Cell Update_t3,0,76767,0.0003932160139083862,24576000,0.00019339463955094226,0.00011236536767356142,5.3983987076044234e-05,2.704528480133655e-05,4,640,3200,3840,3
Hidden Update_t3,0,76767,0.0002672640085220337,24576000,0.00020461462340301057,0.00011929648432129625,5.683913408238272e-05,2.8479004999331552e-05,4,640,3200,3840,3
h_Gates_t0,0,76767,0.00878489589691162,1258291200000,4.6160899815488345e-07,0.0,3.4181749567581063e-07,1.197915024790728e-07,4,640,6400,3840,0
Gates_t0,5,76767,0.002070528030395508,125829120000,1.5691232738955965e-05,1.0376952744195478e-05,3.5568714566057077e-06,1.7574085381547812e-06,4,640,6400,3840,0
Activations_t0,5,76767,0.0006594560146331787,98304000,2.548575564146586e-05,1.540445676440072e-05,6.747682342586169e-06,3.3336165344789707e-06,4,640,6400,3840,0
Cell Update_t0,0,76767,0.0006625279784202576,49152000,3.460595312300264e-05,2.0206127263833196e-05,9.623825754608625e-06,4.776000104560822e-06,4,640,6400,3840,0
Hidden Update_t0,0,76767,0.0004095999896526337,49152000,4.715303396516321e-05,2.8440300525289786e-05,1.2498333887547928e-05,6.214399552325496e-06,4,640,6400,3840,0
h_Gates_t1,0,76767,0.00934502410888672,1258291200000,5.7711865438644824e-05,3.452780539703326e-05,1.5487937668117856e-05,7.696122373493709e-06,4,640,6400,3840,1
Gates_t1,5,76767,0.0020244479179382323,125829120000,6.862531787805862e-05,4.0621143607921795e-05,1.8679570499201444e-05,9.324603770935387e-06,4,640,6400,3840,1
Activations_t1,1,76767,0.0006901760101318359,98304000,8.140499604575292e-05,4.9058650350986e-05,2.1579618374792213e-05,1.0766727319974723e-05,4,640,6400,3840,1
Cell Update_t1,1,76767,0.0006553599834442139,49152000,9.224569379991897e-05,5.515893300866992e-05,2.4725629780489224e-05,1.2361131010759842e-05,4,640,6400,3840,1
Hidden Update_t1,0,76767,0.0004147199988365173,49152000,0.00010138781022775146,5.998338131263381e-05,2.7602795137773167e-05,1.3801633777344498e-05,4,640,6400,3840,1
h_Gates_t2,5,76767,0.009331711769104004,1258291200000,0.00011393209451327446,6.820561011622317e-05,3.0477837160028907e-05,1.5248647237022396e-05,4,640,6400,3840,2
Gates_t2,5,76767,0.0020295679569244385,125829120000,0.00012514196055752355,7.509422673734889e-05,3.335564640671732e-05,1.6692087413457365e-05,4,640,6400,3840,2
Activations_t2,1,76767,0.0007096319794654846,98304000,0.00013463433159220407,8.014006411372065e-05,3.632540656030303e-05,1.8168860918180417e-05,4,640,6400,3840,2
Cell Update_t2,0,76767,0.0006625279784202576,49152000,0.00014388239956220568,8.494979017825699e-05,3.930468172149912e-05,1.9627927662449627e-05,4,640,6400,3840,2
Hidden Update_t2,0,76767,0.0004116480052471161,49152000,0.0001564349490718467,9.320646345045702e-05,4.216859790151907e-05,2.1059887719870638e-05,4,640,6400,3840,2
h_Gates_t3,5,76767,0.009349120140075684,1258291200000,0.0001672591546789472,9.926813496008435e-05,4.533982738294485e-05,2.2651192335918046e-05,4,640,6400,3840,3
Gates_t3,1,76767,0.0020336639881134034,125829120000,0.00017754303513792003,0.00010502536179757271,4.8350687013853314e-05,2.416698632649405e-05,4,640,6400,3840,3
Activations_t3,1,76767,0.0006891520023345947,98304000,0.00019074181521964355,0.00011344231297627516,5.1522378440091356e-05,2.5777123803277072e-05,4,640,6400,3840,3
Cell Update_t3,1,76767,0.0006604800224304199,49152000,0.0002012004053224113,0.00011954981785322616,5.442237964898037e-05,2.7228207820204812e-05,4,640,6400,3840,3
Hidden Update_t3,0,76767,0.00041779199242591856,49152000,0.0002104915601431152,0.0001243748217234497,5.741297120811801e-05,2.870376721154752e-05,4,640,6400,3840,3
h_Gates_t0,0,76767,0.019311616897583008,2831155200000,5.798842673580054e-07,0.0,4.438939662271442e-07,1.3599030113086127e-07,4,640,9600,3840,0
Gates_t0,7,76767,0.002988032102584839,188743680000,1.4206285696123679e-05,8.883895997513491e-06,3.5871673141766106e-06,1.7352223844335773e-06,4,640,9600,3840,0
Activations_t0,4,76767,0.0009564160108566284,147456000,2.6606379041228904e-05,1.6509179868506862e-05,6.766987913585636e-06,3.3302112591364055e-06,4,640,9600,3840,0
Cell Update_t0,4,76767,0.0009267200231552124,73728000,3.633527576149275e-05,2.134751707671967e-05,1.0017194402639137e-05,4.970564282133952e-06,4,640,9600,3840,0
Hidden Update_t0,0,76767,0.0005611519813537597,73728000,5.0642786773957535e-05,3.091946917876953e-05,1.316430358698972e-05,6.559014008198291e-06,4,640,9600,3840,0
h_Gates_t1,1,76767,0.020718591690063477,2831155200000,5.977678443872209e-05,3.5705584117806666e-05,1.606155034922967e-05,8.009649971685757e-06,4,640,9600,3840,1
Gates_t1,1,76767,0.0029173760414123533,188743680000,7.088785708896823e-05,4.2153922613863415e-05,1.9189722296210875e-05,9.544212178893943e-06,4,640,9600,3840,1
Activations_t1,10,76767,0.0009983999729156494,147456000,8.545548628076507e-05,5.1936985993705775e-05,2.238072790456758e-05,1.1137772382491726e-05,4,640,9600,3840,1
Cell Update_t1,2,76767,0.0009185280203819275,73728000,9.476047499595441e-05,5.6781989872689564e-05,2.5347843333815324e-05,1.2630641789449536e-05,4,640,9600,3840,1
Hidden Update_t1,2,76767,0.0005550079941749573,73728000,0.00010402963768008203,6.15700492616611e-05,2.8370909085597383e-05,1.4088679332823562e-05,4,640,9600,3840,1
h_Gates_t2,0,76767,0.020769792556762694,2831155200000,0.00011676173228717026,6.982811142108858e-05,3.135175674805375e-05,1.558186411802795e-05,4,640,9600,3840,2
Gates_t2,0,76767,0.002920448064804077,188743680000,0.00012925202151832732,7.788256230867319e-05,3.431960523344159e-05,1.704985397621256e-05,4,640,9600,3840,2
Activations_t2,10,76767,0.0010086400508880614,147456000,0.00013874094653346846,8.296089970727394e-05,3.726557175687869e-05,1.8514475069315835e-05,4,640,9600,3840,2
Cell Update_t2,2,76767,0.0009195520281791687,73728000,0.0001518398278617927,9.124090632184334e-05,4.045944236752853e-05,2.0139479172420846e-05,4,640,9600,3840,2
Hidden Update_t2,2,76767,0.0005570560097694397,73728000,0.0001622493781479144,9.733563342706475e-05,4.333597161319466e-05,2.157777310765501e-05,4,640,9600,3840,2
h_Gates_t3,0,76767,0.020695039749145508,2831155200000,0.00017157466544395753,0.00010212563725886525,4.6406265458315624e-05,2.3042762726776663e-05,4,640,9600,3840,3
Gates_t3,5,76767,0.0029061119556427002,188743680000,0.0001850843027524607,0.00011126536678673915,4.931524778550118e-05,2.4503688180220392e-05,4,640,9600,3840,3
Activations_t3,5,76767,0.0010086400508880614,147456000,0.0001975038293359676,0.00011876342834682418,5.25659926083168e-05,2.6174408380826623e-05,4,640,9600,3840,3
Cell Update_t3,6,76767,0.0009277439713478088,73728000,0.0002067982379008606,0.00012359759887559107,5.55912622507539e-05,2.7609376774515656e-05,4,640,9600,3840,3
Hidden Update_t3,1,76767,0.000562175989151001,73728000,0.00021818443500571874,0.00013059788225433522,5.851385819993782e-05,2.9072694551445724e-05,4,640,9600,3840,3
h_Gates_t0,0,76767,0.036170753479003906,5033164800000,5.803746389775628e-07,0.0,4.3310701315158254e-07,1.472676258259803e-07,4,640,12800,3840,0
Gates_t0,1,76767,0.003841023921966553,251658240000,1.7206158446580967e-05,1.1779453878091317e-05,3.6469109730807685e-06,1.779793595408881e-06,4,640,12800,3840,0
Activations_t0,20,76767,0.0012072960138320922,196608000,2.841199692981246e-05,1.812612562090976e-05,6.863405490720176e-06,3.4224658181825256e-06,4,640,12800,3840,0
Cell Update_t0,20,76767,0.0011786240339279174,98304000,4.0237313825134066e-05,2.51586312494112e-05,1.0046604148388101e-05,5.032078427334768e-06,4,640,12800,3840,0
Hidden Update_t0,1,76767,0.0007034879922866821,98304000,5.199449112998252e-05,3.252058158054183e-05,1.2978232049242963e-05,6.4956775001977284e-06,4,640,12800,3840,0
h_Gates_t1,1,76767,0.03954687881469727,5033164800000,6.161968433821744e-05,3.7318363197869076e-05,1.6195939345629157e-05,8.105381794719203e-06,4,640,12800,3840,1
Gates_t1,1,76767,0.003817471981048584,251658240000,7.731168052586364e-05,4.8583649984834665e-05,1.913896808893858e-05,9.589062452090399e-06,4,640,12800,3840,1
Activations_t1,20,76767,0.0012963839769363403,196608000,8.926289053878536e-05,5.603254482977604e-05,2.2151730499148353e-05,1.1078615209860968e-05,4,640,12800,3840,1
Cell Update_t1,2,76767,0.0011735039949417115,98304000,9.909786466081909e-05,6.0943104315924757e-05,2.5411787273855405e-05,1.274297307103893e-05,4,640,12800,3840,1
Hidden Update_t1,2,76767,0.000707584023475647,98304000,0.0001106355577670543,6.800144329943691e-05,2.841515745432774e-05,1.4218957013289657e-05,4,640,12800,3840,1
h_Gates_t2,1,76767,0.039803905487060545,5033164800000,0.0001224392584397583,7.535450473739047e-05,3.137030342955597e-05,1.5714450272811857e-05,4,640,12800,3840,2
Gates_t2,20,76767,0.003807231903076172,251658240000,0.00013497411143633322,8.340506673221171e-05,3.436104776659331e-05,1.7207996937528217e-05,4,640,12800,3840,2
Activations_t2,20,76767,0.001295359969139099,196608000,0.00014432010104637247,8.83542373628643e-05,3.7281774547618e-05,1.8684089135890183e-05,4,640,12800,3840,2
Cell Update_t2,2,76767,0.0011745280027389527,98304000,0.00015880865378013187,9.798757839263317e-05,4.0499553788505335e-05,2.0321521598993392e-05,4,640,12800,3840,2
Hidden Update_t2,1,76767,0.0007065600156784058,98304000,0.00016803785014915832,0.00010280063780143678,4.344442197773109e-05,2.1792790369990495e-05,4,640,12800,3840,2
h_Gates_t3,1,76767,0.039228416442871096,5033164800000,0.00017720021517880183,0.00010758786385167696,4.635435819456751e-05,2.3257993132557404e-05,4,640,12800,3840,3
Gates_t3,0,76767,0.0038062078952789307,251658240000,0.0001927489042834768,0.00011865981715430962,4.933419280065462e-05,2.4754894328512604e-05,4,640,12800,3840,3
Activations_t3,21,76767,0.0013015040159225465,196608000,0.00020470259549030124,0.00012625343434180536,5.223282539733656e-05,2.6216335751159356e-05,4,640,12800,3840,3
Cell Update_t3,21,76767,0.001175552010536194,98304000,0.0002143714795338726,0.00013110899378787622,5.542652656340824e-05,2.7835959182588184e-05,4,640,12800,3840,3
Hidden Update_t3,1,76767,0.000707584023475647,98304000,0.00022579689262490585,0.0001381017771535653,5.838384281814683e-05,2.9311272653193755e-05,4,640,12800,3840,3
h_Gates_t0,1,76767,0.05758771133422851,7864320000000,5.376976846226071e-07,0.0,4.1001643912323346e-07,1.2768124549937365e-07,4,640,16000,3840,0
Gates_t0,1,76767,0.0047257599830627444,314572800000,1.976943750438606e-05,1.435417815187634e-05,3.6439776374005105e-06,1.77128171510921e-06,4,640,16000,3840,0
Activations_t0,31,76767,0.0015052800178527832,245760000,3.001127168874213e-05,1.972834911967425e-05,6.857709097275559e-06,3.425213471792325e-06,4,640,16000,3840,0
Cell Update_t0,1,76767,0.001435647964477539,122880000,4.1901604607832e-05,2.6843077030491713e-05,1.0026913021524055e-05,5.0316145558162295e-06,4,640,16000,3840,0
Hidden Update_t0,1,76767,0.000843775987625122,122880000,5.411762629635763e-05,3.422447181833377e-05,1.3232871141844165e-05,6.660283336179696e-06,4,640,16000,3840,0
h_Gates_t1,1,76767,0.06402662658691406,7864320000000,6.345503234296389e-05,3.907697571037261e-05,1.6235016321335203e-05,8.143040311256088e-06,4,640,16000,3840,1
Gates_t1,32,76767,0.004696063995361328,314572800000,8.012403831065747e-05,5.114781869153262e-05,1.936050993284026e-05,9.615709686284596e-06,4,640,16000,3840,1
Activations_t1,32,76767,0.0016220159530639649,245760000,9.219610747091503e-05,5.86844913890161e-05,2.2374781233142765e-05,1.1136834848756171e-05,4,640,16000,3840,1
Cell Update_t1,3,76767,0.001439743995666504,122880000,0.00010157397569673186,6.356755084979682e-05,2.538758169893813e-05,1.2618843147996927e-05,4,640,16000,3840,1
Hidden Update_t1,1,76767,0.0008417279720306397,122880000,0.00011309950799384501,7.054422309948905e-05,2.8445316922901323e-05,1.4109967971454649e-05,4,640,16000,3840,1
h_Gates_t2,1,76767,0.06375321578979493,7864320000000,0.00012491879968311718,7.792200678125027e-05,3.1403146233608716e-05,1.55936466682582e-05,4,640,16000,3840,2
Gates_t2,18,76767,0.004689919948577881,314572800000,0.00013992372791734396,8.801590374218904e-05,3.465587494690028e-05,1.725194922825465e-05,4,640,16000,3840,2
Activations_t2,16,76767,0.0016343040466308594,245760000,0.0001519809829352875,9.566702097885127e-05,3.7578466451637215e-05,1.8735495504799006e-05,4,640,16000,3840,2
Cell Update_t2,16,76767,0.0014366719722747803,122880000,0.00016435769823482435,0.000103191193662866,4.079425374648718e-05,2.0372250825471173e-05,4,640,16000,3840,2
Hidden Update_t2,1,76767,0.000851967990398407,122880000,0.00017367952997438888,0.00010804619753912448,4.3762195287504625e-05,2.1871137147759777e-05,4,640,16000,3840,2
h_Gates_t3,0,76767,0.06447923278808594,7864320000000,0.00018514802382635487,0.0001150317586890992,4.675307518020632e-05,2.336318995704933e-05,4,640,16000,3840,3
Gates_t3,0,76767,0.004717567920684815,314572800000,0.00020306997999392808,0.00012789121341683085,5.015295484455361e-05,2.502581173254362e-05,4,640,16000,3840,3
Activations_t3,34,76767,0.001632256031036377,245760000,0.0002128699109924005,0.00013310316203174466,5.320992256790296e-05,2.6556826392752875e-05,4,640,16000,3840,3
Cell Update_t3,1,76767,0.0014479360580444336,122880000,0.00022702241047835347,0.00014279261423411072,5.617812327579673e-05,2.8051672968446007e-05,4,640,16000,3840,3
Hidden Update_t3,1,76767,0.000843775987625122,122880000,0.00023674816764966474,0.00014762456254047152,5.941757308957534e-05,2.970603201961787e-05,4,640,16000,3840,3
h_Gates_t0,0,76767,0.08591155242919922,11324620800000,5.880057573093804e-07,0.0,4.1019060593094556e-07,1.7781515137843484e-07,4,640,19200,3840,0
Gates_t0,46,76767,0.005631999969482422,377487360000,2.303390535835746e-05,1.7118902576385153e-05,3.930570088898477e-06,1.984432693073831e-06,4,640,19200,3840,0
Activations_t0,3,76767,0.0018472959995269776,294912000,3.310242816643363e-05,2.2272517814059256e-05,7.178343798225177e-06,3.6515665541492e-06,4,640,19200,3840,0
Cell Update_t0,3,76767,0.0017008639574050903,147456000,4.7641923216947606e-05,3.193696999304052e-05,1.04041036010547e-05,5.300849622852388e-06,4,640,19200,3840,0
Hidden Update_t0,2,76767,0.0009994239807128906,147456000,5.7043712401717115e-05,3.680697388475096e-05,1.3428140186947778e-05,6.808598330018379e-06,4,640,19200,3840,0
h_Gates_t1,0,76767,0.09712844848632812,11324620800000,6.902724060785026e-05,4.3758090555456874e-05,1.6756433682914382e-05,8.512716369479007e-06,4,640,19200,3840,1
Gates_t1,0,76767,0.005994495868682862,377487360000,8.83024447678664e-05,5.845060230669219e-05,1.981594918607941e-05,1.0035893275094803e-05,4,640,19200,3840,1
Activations_t1,51,76767,0.001977344036102295,294912000,9.815008481165935e-05,6.368616205421063e-05,2.2919628057909217e-05,1.1544294699539514e-05,4,640,19200,3840,1
Cell Update_t1,1,76767,0.0017233920097351075,147456000,0.00010963978277631473,7.065894541824491e-05,2.5921959904216807e-05,1.3058877453853018e-05,4,640,19200,3840,1
Hidden Update_t1,1,76767,0.000992255985736847,147456000,0.00012155048125710785,7.80897846901496e-05,2.8899362008359686e-05,1.456133455859858e-05,4,640,19200,3840,1
h_Gates_t2,1,76767,0.09750220489501953,11324620800000,0.00013139493744468455,8.293478855847525e-05,3.2241362459735964e-05,1.621878642647335e-05,4,640,19200,3840,2
Gates_t2,48,76767,0.0057487359046936035,377487360000,0.00015176252905347586,9.858146774988086e-05,3.5448355025326835e-05,1.7732706278268175e-05,4,640,19200,3840,2
Activations_t2,48,76767,0.0019804160594940187,294912000,0.0001630024438323937,0.00010490563948195586,3.871178958051759e-05,1.9385014769920243e-05,4,640,19200,3840,2
Cell Update_t2,4,76767,0.0017172479629516601,147456000,0.0001723234371798367,0.00010972314332491351,4.1725763936139876e-05,2.0874529918783313e-05,4,640,19200,3840,2
Hidden Update_t2,1,76767,0.0010024960041046143,147456000,0.0001864284157450202,0.00011939592884857575,4.4669945735927724e-05,2.2362541160516735e-05,4,640,19200,3840,2
h_Gates_t3,1,76767,0.09635020446777344,11324620800000,0.00019576449400502007,0.00012422287715097013,4.7685632592919455e-05,2.385598426113049e-05,4,640,19200,3840,3
Gates_t3,13,76767,0.005750783920288086,377487360000,0.00020994821904293944,0.0001338684404288415,5.0700581671544575e-05,2.5379196942553386e-05,4,640,19200,3840,3
Activations_t3,38,76767,0.001994752049446106,294912000,0.0002258175041663103,0.00014516928279917352,5.375882578480566e-05,2.688939558233113e-05,4,640,19200,3840,3
Cell Update_t3,38,76767,0.0017018879652023315,147456000,0.00023694220026841253,0.0001513503988483933,5.703268257055416e-05,2.8559118849465072e-05,4,640,19200,3840,3
Hidden Update_t3,2,76767,0.0009871360063552857,147456000,0.0002462683466947392,0.00015619484717532828,6.001124134228904e-05,3.0062258177121918e-05,4,640,19200,3840,3
h_Gates_t0,4,76767,0.11913215637207031,15414067200000,5.380966507487247e-07,0.0,4.0966893884598204e-07,1.2842771190274273e-07,4,640,22400,3840,0
Gates_t0,62,76767,0.0065136637687683106,440401920000,2.5308539763256744e-05,1.911001527687972e-05,4.134878863456225e-06,2.0636456229207982e-06,4,640,22400,3840,0
Activations_t0,62,76767,0.002014208078384399,344064000,3.5611079019961325e-05,2.442529731894183e-05,7.451508461202294e-06,3.734273239817203e-06,4,640,22400,3840,0
Cell Update_t0,1,76767,0.001969151973724365,172032000,5.027412655401361e-05,3.409141616117495e-05,1.0758983607179681e-05,5.423726785658976e-06,4,640,22400,3840,0
Hidden Update_t0,1,76767,0.0011356159448623656,172032000,5.972109902237215e-05,3.9008364538517526e-05,1.3770728794353614e-05,6.94200568950101e-06,4,640,22400,3840,0
h_Gates_t1,31,76767,0.13767167663574217,15414067200000,7.297309838981358e-05,4.7301426725709916e-05,1.705750364599211e-05,8.614168018111564e-06,4,640,22400,3840,1
Gates_t1,31,76767,0.006648831844329834,440401920000,9.236520751630675e-05,6.069949300524513e-05,2.100607402706709e-05,1.0659640483994534e-05,4,640,22400,3840,1
Activations_t1,40,76767,0.002194432020187378,344064000,0.00011024828156596053,7.368894783610358e-05,2.4243680228262787e-05,1.2315653501594171e-05,4,640,22400,3840,1
Cell Update_t1,2,76767,0.001955839991569519,172032000,0.0001197441649975447,7.860950733373784e-05,2.7293192945648456e-05,1.3841464718158417e-05,4,640,22400,3840,1
Hidden Update_t1,2,76767,0.0011386879682540893,172032000,0.00012917412198460053,8.348756678699942e-05,3.0319382311042205e-05,1.536717288655891e-05,4,640,22400,3840,1
h_Gates_t2,1,76767,0.13489561462402344,15414067200000,0.0001433859594632073,9.311285226587529e-05,3.336516974767039e-05,1.6907937449661642e-05,4,640,22400,3840,2
Gates_t2,67,76767,0.006802432060241699,440401920000,0.0001607742676655168,0.00010448119469330663,3.737901851430178e-05,1.891405445790838e-05,4,640,22400,3840,2
Activations_t2,4,76767,0.0022108159065246584,344064000,0.00017867543470951949,0.00011779592756511192,4.042787039782673e-05,2.0451636746580844e-05,4,640,22400,3840,2
Cell Update_t2,4,76767,0.001977344036102295,172032000,0.0001886247496884354,0.00012268843148177666,4.380509143293507e-05,2.213122677372369e-05,4,640,22400,3840,2
Hidden Update_t2,1,76767,0.0011356159448623656,172032000,0.00020327886473086803,0.00013237677255872882,4.709981767982499e-05,2.3802274492314234e-05,4,640,22400,3840,2
h_Gates_t3,11,76767,0.13463040161132814,15414067200000,0.00021274697340825356,0.00013719233197306835,5.021444850486067e-05,2.5340192930324543e-05,4,640,22400,3840,3
Gates_t3,11,76767,0.006804480075836182,440401920000,0.00023791436081176167,0.00015666956978321878,5.395658622079063e-05,2.728820480775225e-05,4,640,22400,3840,3
Activations_t3,60,76767,0.002220031976699829,344064000,0.0002477380820524637,0.00016172901826649877,5.71756749071688e-05,2.8833388878796105e-05,4,640,22400,3840,3
Cell Update_t3,1,76767,0.0019578880071640017,172032000,0.00025730599934095476,0.00016663763330271308,6.030154157452786e-05,3.0366824463713795e-05,4,640,22400,3840,3
Hidden Update_t3,1,76767,0.0011407359838485718,172032000,0.000271565550073514,0.0001763306966182654,6.333894539333699e-05,3.189590806191163e-05,4,640,22400,3840,3
h_Gates_t0,0,76767,0.15983103942871094,20132659200000,1.767568660876016e-06,1.280001022507804e-06,3.528883378645445e-07,1.3467930050366746e-07,4,640,25600,3840,0
Gates_t0,80,76767,0.007450623989105225,503316480000,3.0437974859838935e-05,2.2726129291328334e-05,5.073255447488219e-06,2.6385901210223817e-06,4,640,25600,3840,0
Activations_t0,9,76767,0.0022906880378723146,393216000,4.076000131567742e-05,2.797585571912009e-05,8.448569258848702e-06,4.335576337708629e-06,4,640,25600,3840,0
Cell Update_t0,2,76767,0.0022179839611053465,196608000,5.551669343039446e-05,3.777003022165104e-05,1.1734852443427701e-05,6.011810765315715e-06,4,640,25600,3840,0
Hidden Update_t0,2,76767,0.0012840960025787354,196608000,6.497710184934298e-05,4.263225632783474e-05,1.4793206834554616e-05,7.551638686953613e-06,4,640,25600,3840,0
h_Gates_t1,1,76767,0.18587750244140624,20132659200000,7.839865010367603e-05,5.1060318629225776e-05,1.810103781415065e-05,9.237293660299597e-06,4,640,25600,3840,1
Gates_t1,87,76767,0.007862271785736084,503316480000,0.00010977495116292246,7.462728192919599e-05,2.3257266939131875e-05,1.1890402294594587e-05,4,640,25600,3840,1
Activations_t1,10,76767,0.0025241599082946775,393216000,0.00011990412816089015,8.002117512972973e-05,2.6431361422848618e-05,1.3451591608311807e-05,4,640,25600,3840,1
Cell Update_t1,10,76767,0.0022312960624694825,196608000,0.00013322470478601442,8.870062651311628e-05,2.953688418504217e-05,1.498719408785599e-05,4,640,25600,3840,1
Hidden Update_t1,1,76767,0.0012759040594100951,196608000,0.00014391128065181514,9.481757586016215e-05,3.2573618281094875e-05,1.6520086510558135e-05,4,640,25600,3840,1
h_Gates_t2,7,76767,0.18553446960449219,20132659200000,0.00015328046549399347,9.965119083332752e-05,3.5588512637452045e-05,1.8040762023213925e-05,4,640,25600,3840,2
Gates_t2,85,76767,0.007849984169006348,503316480000,0.00018032381789677255,0.00011897120629100755,4.063383722926507e-05,2.0718774376499946e-05,4,640,25600,3840,2
Activations_t2,5,76767,0.0025210878849029543,393216000,0.0001977672086981736,0.00013182204990513924,4.369097495275035e-05,2.2254183840284034e-05,4,640,25600,3840,2
Cell Update_t2,5,76767,0.002225152015686035,196608000,0.00020779072176382174,0.0001368520539273277,4.699895843246829e-05,2.393970940402578e-05,4,640,25600,3840,2
Hidden Update_t2,1,76767,0.0012789759635925292,196608000,0.0002173101945308546,0.00014183539125056654,5.001108945328417e-05,2.5463713827003922e-05,4,640,25600,3840,2
h_Gates_t3,26,76767,0.1843671112060547,20132659200000,0.00023154374780030788,0.00015146373227992171,5.307060051200005e-05,2.7009415008386145e-05,4,640,25600,3840,3
Gates_t3,69,76767,0.00748748779296875,503316480000,0.0002616083789762715,0.00017350041658303894,5.830411136547274e-05,2.9803851027759845e-05,4,640,25600,3840,3
Activations_t3,69,76767,0.0025251839160919188,393216000,0.000272267448633369,0.00017953319918717625,6.137436659945338e-05,3.135988284673938e-05,4,640,25600,3840,3
Cell Update_t3,1,76767,0.0022138879299163816,196608000,0.0002865161788779542,0.00018920098469266122,6.440915569394957e-05,3.29060384913434e-05,4,640,25600,3840,3
Hidden Update_t3,2,76767,0.0012892160415649413,196608000,0.00029598626014119394,0.0001941201552924099,6.743476866999214e-05,3.4431336178791906e-05,4,640,25600,3840,3
h_Gates_t0,74,76767,0.21036749267578125,25480396800000,5.063598019752682e-07,0.0,3.8714225415650144e-07,1.192175478187668e-07,4,640,28800,3840,0
Gates_t0,41,76767,0.008354816436767578,566231040000,3.823785092768317e-05,2.8586133982599904e-05,6.378637325127161e-06,3.2730796199561006e-06,4,640,28800,3840,0
Activations_t0,41,76767,0.0026214399337768555,442368000,4.9667024223935145e-05,3.497280575714967e-05,9.728966394276749e-06,4.96525207250872e-06,4,640,28800,3840,0
Cell Update_t0,1,76767,0.0024750080108642577,221184000,6.086067482868219e-05,4.1204755195423104e-05,1.3014143466861215e-05,6.6417761663978664e-06,4,640,28800,3840,0
