operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,memory_access,d_model
Attention Scores,1,1637,0.0031073407649993895,27917287424,0.0001618475616649029,6.287160585279755e-05,4.704481071803697e-05,5.1931145094068394e-05,512,28053602304,832
attention_softmax,0,1637,0.00034425600171089177,262144,0.00027278598952954234,0.00010473791712359709,7.98664438180222e-05,8.81816285879231e-05,512,28053602304,832
Attention Output,1,1637,0.002815123176574707,27917287424,0.00038478538199264467,0.00014747439575719807,0.00011277893483231956,0.00012453205140312715,512,28053602304,832
Final Projection,1,1637,0.004356582355499268,45365592064,0.0004962020137430586,0.00019007115205679908,0.00014548543666246952,0.00016064542502379007,512,28053602304,832
QKV Projections,3,1741,0.014028620719909669,157840048128,4.583606819893701e-05,1.7844069830796894e-05,1.3315487742636127e-05,1.4676510625503994e-05,512,30211571712,896
Attention Scores,1,1741,0.00339432954788208,30064771072,0.0001578826921626746,6.131699349799929e-05,4.5901283632211596e-05,5.066441503246372e-05,512,30211571712,896
attention_softmax,0,1741,0.0003440512001514435,262144,0.00026832192929366727,0.00010320313811799792,7.847704546305484e-05,8.664174571261451e-05,512,30211571712,896
Attention Output,1,1741,0.003029843187332153,30064771072,0.000378824668537027,0.00014522333840079755,0.0001110182490658277,0.00012258308107040167,512,30211571712,896
Final Projection,1,1741,0.004726604843139649,52613349376,0.0004893123655693003,0.0001871158163591971,0.00014361895474165786,0.00015857759446844525,512,30211571712,896
QKV Projections,3,1845,0.017061567687988284,181193932800,4.573015772018304e-05,1.7784180893998248e-05,1.3285142643473038e-05,1.4660834182711756e-05,512,32369541120,960
Attention Scores,1,1845,0.003619833517074585,32212254720,0.00015887647221231996,6.202838295599894e-05,4.603262600764121e-05,5.081546324867984e-05,512,32369541120,960
attention_softmax,0,1845,0.0003430463969707489,262144,0.0002710163892489532,0.00010483708386959666,7.898667958292613e-05,8.719262579643044e-05,512,32369541120,960
Attention Output,0,1845,0.003227603197097779,32212254720,0.0003822249141588763,0.0001472045622079976,0.00011169945929346658,0.00012332089265741216,512,32369541120,960
Final Projection,1,1845,0.005725625610351562,60397977600,0.0004940051095492983,0.0001898586518867998,0.00014454819586414607,0.00015959826179835264,512,32369541120,960
QKV Projections,4,1949,0.018360435485839842,206158430208,4.63409447598034e-05,1.8348348012001135e-05,1.3307008711655803e-05,1.4685588036146465e-05,512,34527510528,1024
Attention Scores,1,1949,0.003805228757858276,34359738368,0.00015980230414924088,6.290793921520376e-05,4.605765687609594e-05,5.083670805794116e-05,512,34527510528,1024
attention_softmax,0,1949,0.00037263359427452085,262144,0.00027405520175240156,0.00010626714056920366,7.976940584651567e-05,8.801865533668217e-05,512,34527510528,1024
Attention Output,1,1949,0.0034743295669555662,34359738368,0.0003905157267212895,0.0001503666758488037,0.00011416604441359924,0.00012598300645888654,512,34527510528,1024
Final Projection,1,1949,0.006171430397033691,68719476736,0.0005022128334533694,0.00019292337656080376,0.00014702256518985376,0.00016226689170271183,512,34527510528,1024
QKV Projections,4,2053,0.021824620819091794,232733540352,4.6636164490668325e-05,1.864062602360411e-05,1.3310034130843305e-05,1.4685504336220907e-05,512,36685479936,1088
Attention Scores,0,2053,0.004069772815704345,36507222016,0.00016060379269156657,6.34517174280022e-05,4.6185373633226794e-05,5.096670163033756e-05,512,36685479936,1088
attention_softmax,0,2053,0.00034368000030517577,262144,0.0002716653036819228,0.00010563708450960219,7.891588173475751e-05,8.711233743756314e-05,512,36685479936,1088
Attention Output,0,2053,0.0036390400409698487,36507222016,0.00038314706924639944,0.00014815384074520072,0.00011168933474989064,0.00012330389375130819,512,36685479936,1088
Final Projection,1,2053,0.0073239232063293455,77577846784,0.0004951427539865245,0.0001911379862436058,0.0001444842409716954,0.00015952052677122345,512,36685479936,1088
QKV Projections,2,2157,0.02318650894165039,260919263232,4.6285073889990116e-05,1.8137292287599695e-05,1.3382868425551732e-05,1.4764913176838689e-05,512,38843449344,1152
Attention Scores,1,2157,0.004333939170837403,38654705664,0.00016124960666657283,6.329866175000115e-05,4.655606863014215e-05,5.13948762864295e-05,512,38843449344,1152
attention_softmax,0,2157,0.00034332800507545476,262144,0.00027277369642160455,0.00010587219580879964,7.932864824430682e-05,8.757285236849804e-05,512,38843449344,1152
Attention Output,1,2157,0.00383823356628418,38654705664,0.00038415254306983033,0.00014804572954760093,0.00011222009471541762,0.0001238867188068118,512,38843449344,1152
Final Projection,1,2157,0.00781396484375,86973087744,0.0004963694293770742,0.00019109870843440208,0.00014509193470874657,0.00016017878623392554,512,38843449344,1152
QKV Projections,5,2261,0.026876800155639646,290715598848,4.68230608863403e-05,1.8550459284795427e-05,1.34405051948646e-05,1.4832096406680265e-05,512,41001418752,1216
Attention Scores,0,2261,0.004580422401428223,40802189312,0.00016181846117937484,6.365810648199799e-05,4.66499175149977e-05,5.151043718237911e-05,512,41001418752,1216
attention_softmax,0,2261,0.00034530559778213495,262144,0.00027364415948836855,0.00010653897411999624,7.941395260333177e-05,8.769123276504054e-05,512,41001418752,1216
Attention Output,1,2261,0.004063935947418213,40802189312,0.00038501117210198554,0.00014866306337479597,0.00011232236227652747,0.00012402574645066212,512,41001418752,1216
Final Projection,1,2261,0.009015622520446779,96905199616,0.0004981598332901784,0.00019189943129719472,0.00014554432781221856,0.0001607160741807651,512,41001418752,1216
QKV Projections,6,2365,0.028311423873901363,322122547200,4.7147457228112015e-05,1.882695950599922e-05,1.346654417042386e-05,1.4853953551688932e-05,512,43159388160,1280
Attention Scores,1,2365,0.005016057586669922,42949672960,0.000160977757320723,6.345621743159834e-05,4.6354535580441064e-05,5.116700430868362e-05,512,43159388160,1280
attention_softmax,0,2365,0.0003443327963352203,262144,0.00027324096419802536,0.00010642064069199958,7.928391856446716e-05,8.753640494155865e-05,512,43159388160,1280
Attention Output,1,2365,0.004238348770141602,42949672960,0.00038602103214885835,0.00014895217471719985,0.00011266613914767141,0.0001244027182839871,512,43159388160,1280
Final Projection,2,2365,0.009492006492614747,107374182400,0.0004985687801044516,0.0001922843760495979,0.00014555731694322485,0.00016072708711162883,512,43159388160,1280
QKV Projections,6,2469,0.032941555786132816,355140108288,4.784656427717959e-05,1.9383626617996973e-05,1.3531928897505043e-05,1.493100876167757e-05,512,45317357568,1344
Attention Scores,1,2469,0.004943916893005371,45097156608,0.00016468159561688688,6.604444172439717e-05,4.687775537070341e-05,5.17593985217863e-05,512,45317357568,1344
attention_softmax,0,2469,0.00034772480130195615,262144,0.00027965695724744947,0.00010981069895959483,8.071406490654719e-05,8.91321933813074e-05,512,45317357568,1344
Attention Output,1,2469,0.004456672000885009,45097156608,0.0003925538169658036,0.00015230384406519638,0.00011416856455501185,0.0001260814083455953,512,45317357568,1344
Final Projection,2,2469,0.010993203163146973,118380036096,0.0005068689488640175,0.00019616293470799405,0.00014764698542765614,0.0001630590287283671,512,45317357568,1344
QKV Projections,0,1343,0.0005737215876579285,4026531840,4.643639582689424e-05,1.7916625444394652e-05,1.355782709652317e-05,1.4961943285976418e-05,640,6737100800,128
Attention Scores,0,1343,0.0009738240122795104,6710886400,0.0001594201013661502,6.0745826374393463e-05,4.6895188464577593e-05,5.1779086527179146e-05,640,6737100800,128
attention_softmax,0,1343,0.0005142400026321412,327680,0.00027136513703798987,0.0001032078603439901,7.991840923624914e-05,8.823886745775063e-05,640,6737100800,128
Attention Output,0,1343,0.0009670207977294922,6710886400,0.00038360775486042157,0.00014584461667559306,0.00011299443741251178,0.00012476870077231668,640,6737100800,128
Final Projection,0,1343,0.0002773439943790436,1342177280,0.0004963508509852079,0.00018850742858359388,0.00014629600167514453,0.0001615474207264694,640,6737100800,128
QKV Projections,0,671,0.0010983167886734007,9059696640,4.5817915748249324e-05,1.7502236224006816e-05,1.3461160001243115e-05,1.485451952299939e-05,640,10105651200,192
Attention Scores,0,771,0.0014460799932479859,10066329600,0.00015847598208954921,6.0443048354405506e-05,4.659125656181055e-05,5.144167717333317e-05,640,10105651200,192
attention_softmax,0,771,0.0005094079971313477,327680,0.00027038321557208646,0.00010276813777000544,7.965858682028827e-05,8.795649098179283e-05,640,10105651200,192
Attention Output,0,771,0.0012127552032470705,10066329600,0.000383143669788112,0.00014576372772200503,0.00011280915393084836,0.00012457078813525864,640,10105651200,192
Final Projection,0,771,0.0004658048033714294,3019898880,0.0004971822354356515,0.00018911065128840443,0.00014640047023808193,0.00016167111390916525,640,10105651200,192
QKV Projections,0,827,0.0016787904024124147,16106127360,4.5014145557161565e-05,1.6624624410800648e-05,1.3496008853755307e-05,1.4893512292605606e-05,640,13474201600,256
Attention Scores,0,1027,0.0017613824367523193,13421772800,0.00015714748067030738,5.897843607160086e-05,4.6654262514324e-05,5.151478208438251e-05,640,13474201600,256
attention_softmax,0,1027,0.0004999807953834535,327680,0.00027060600743436774,0.00010216680395559868,8.00454250644758e-05,8.839377841429333e-05,640,13474201600,256
Attention Output,0,1027,0.0014914048433303832,13421772800,0.00038368937841205743,0.0001448505603247996,0.000113497532458787,0.0001253412856284709,640,13474201600,256
Final Projection,0,1027,0.0006189247965812684,5368709120,0.0004991023724480629,0.00018859087309480022,0.0001475539686101849,0.00016295753074307783,640,13474201600,256
QKV Projections,1,907,0.0027155839920043946,25165824000,4.5255698158002465e-05,1.6655902213605354e-05,1.3595654986518437e-05,1.5004140957878674e-05,640,16842752000,320
Attention Scores,0,1007,0.002029004812240601,16777216000,0.00015828403157649838,5.9598436567603887e-05,4.6899366774144936e-05,5.1786228234749536e-05,640,16842752000,320
attention_softmax,0,1007,0.0005197439908981325,327680,0.00027341205153564164,0.00010335886046480558,8.082525267927559e-05,8.922793839156045e-05,640,16842752000,320
Attention Output,0,1007,0.001803769612312317,16777216000,0.00038799948048109196,0.00014690583974680398,0.00011458683379220687,0.0001265068069420811,640,16842752000,320
Final Projection,0,1007,0.0009642943859100343,8388608000,0.0005038053838958062,0.00019128376413800606,0.00014852862029555075,0.0001639929994622494,640,16842752000,320
QKV Projections,0,1019,0.0036262911796569827,36238786560,4.610866575410624e-05,1.727712493280048e-05,1.3707863389721904e-05,1.5123677431583857e-05,640,20211302400,384
Attention Scores,0,1219,0.002416671991348267,20132659200,0.00016040356497181815,6.08152708743967e-05,4.7330368926374655e-05,5.225792517104679e-05,640,20211302400,384
attention_softmax,0,1219,0.0004959232032299042,327680,0.0002735048294800523,0.00010374524966280107,8.068413606413288e-05,8.90754437531183e-05,640,20211302400,384
Attention Output,0,1219,0.002089023971557617,20132659200,0.00038803622475403973,0.00014751495134519843,0.00011432295002190067,0.00012619832338694052,640,20211302400,384
Final Projection,0,1219,0.001273580813407898,12079595520,0.000502821196566583,0.00019115004180879914,0.0001481491219642597,0.00016352203279352385,640,20211302400,384
QKV Projections,1,1161,0.004919443225860596,49325015040,4.668706415750632e-05,1.8077736684403434e-05,1.3600364890836039e-05,1.5008962582266854e-05,640,23579852800,448
Attention Scores,0,1261,0.0027119232177734375,23488102400,0.0001613032581382037,6.187277172040318e-05,4.7253218822783965e-05,5.2177267595016585e-05,640,23579852800,448
attention_softmax,0,1261,0.0005034304022789001,327680,0.0002753548153074016,0.0001053027509087992,8.081106178998816e-05,8.924100260861425e-05,640,23579852800,448
Attention Output,0,1261,0.002415571212768555,23488102400,0.000389028988374128,0.00014850189657920066,0.00011430000969303617,0.00012622708210189112,640,23579852800,448
Final Projection,0,1261,0.0017041791915893552,16441671680,0.0005032310930378947,0.00019207326476960163,0.0001478634240726314,0.0001632944041956617,640,23579852800,448
QKV Projections,1,1305,0.005996819114685059,64424509440,4.7636273802470235e-05,1.842762585319707e-05,1.3884412117931538e-05,1.5324235831341632e-05,640,26948403200,512
Attention Scores,0,1405,0.0031012288093566895,26843545600,0.0001635869414903922,6.24820499855988e-05,4.8046729931267516e-05,5.305816157352587e-05,640,26948403200,512
attention_softmax,0,1405,0.0005043007969856262,327680,0.00027905662981959927,0.00010649297408319436,8.2001660095594e-05,9.056199564081093e-05,640,26948403200,512
Attention Output,1,1405,0.0027056704521179202,26843545600,0.00039515369177524915,0.00015057417601479494,0.00011622092243587442,0.00012835859332457978,640,26948403200,512
Final Projection,0,1405,0.002041689586639404,21474836480,0.000510805987082822,0.00019464393349279406,0.00015023473901115445,0.00016592731457887362,640,26948403200,512
QKV Projections,2,1405,0.00796003189086914,81537269760,4.707455032207324e-05,1.800468107039932e-05,1.3820741899863202e-05,1.5249127351810723e-05,640,30316953600,576
Attention Scores,1,1605,0.003434822416305542,30198988800,0.00016341260327756168,6.273588352200126e-05,4.785030468262082e-05,5.282641507293956e-05,640,30316953600,576
attention_softmax,0,1605,0.0005043839931488037,327680,0.00027989157908126807,0.00010692852998720053,8.219907990315594e-05,9.076396919091152e-05,640,30316953600,576
Attention Output,0,1605,0.0030222143650054933,30198988800,0.0003960065992309069,0.00015099395412840195,0.0001164353458771791,0.00012857729922532575,640,30316953600,576
Final Projection,1,1605,0.002729030418395996,27179089920,0.0005121528951073016,0.0001953686007392,0.00015053988257467303,0.00016624441179342864,640,30316953600,576
QKV Projections,2,1529,0.0092091459274292,100663296000,4.788725710482803e-05,1.845907032280436e-05,1.3988765706517625e-05,1.5439421075506046e-05,640,33685504000,640
Attention Scores,0,1529,0.0036801792144775386,33554432000,0.00016566003289905288,6.338455070760696e-05,4.860496188498903e-05,5.367052030645686e-05,640,33685504000,640
attention_softmax,0,1529,0.0005039615929126739,327680,0.0002820565753307738,0.0001077719195508059,8.282177589707672e-05,9.146287988289118e-05,640,33685504000,640
Attention Output,1,1529,0.0033136191844940184,33554432000,0.0003974244529922963,0.0001515951212760061,0.00011681913908373294,0.00012901019263255733,640,33685504000,640
Final Projection,1,1529,0.0031185343742370602,33554432000,0.0005144164426748519,0.00019642110158120534,0.00015111009509665932,0.0001668852459969872,640,33685504000,640
QKV Projections,1,1659,0.011675539207458497,121802588160,4.836242400728458e-05,1.874834833199418e-05,1.4077505359451203e-05,1.5536570315839197e-05,640,37054054400,704
Attention Scores,1,1659,0.0040233920097351075,36909875200,0.00016488634798590847,6.353727305199592e-05,4.816332858208372e-05,5.318574635182884e-05,640,37054054400,704
attention_softmax,0,1659,0.0005036480009555816,327680,0.0002808356310867917,0.00010800397529199535,8.212940147194294e-05,9.07022543228534e-05,640,37054054400,704
Attention Output,1,1659,0.0036189055919647216,36909875200,0.0003964671618584971,0.00015190084374279572,0.00011621540967583733,0.0001283509084398641,640,37054054400,704
Final Projection,1,1659,0.0039420799732208245,40600862720,0.0005132055010366843,0.00019648132385159529,0.00015050284593320765,0.00016622133125188148,640,37054054400,704
QKV Projections,3,1889,0.013005683135986329,144955146240,4.731737673548043e-05,1.8049958884401585e-05,1.3913655312492086e-05,1.5353762538586768e-05,640,40422604800,768
Attention Scores,1,1889,0.004370016193389892,40265318400,0.0001645596958331932,6.349088412600374e-05,4.803684290360112e-05,5.303196880358832e-05,640,40422604800,768
attention_softmax,0,1889,0.0005177408039569854,327680,0.0002806153761096402,0.00010739014146760178,8.232831637292002e-05,9.089691826911836e-05,640,40422604800,768
Attention Output,0,1889,0.00391911678314209,40265318400,0.00039663777426263115,0.00015129339881240212,0.00011660952955598117,0.00012873484589424794,640,40422604800,768
Final Projection,0,1889,0.004379353618621826,48318382080,0.0005127878312635155,0.00019557576757160412,0.0001507672132566764,0.0001664448504352351,640,40422604800,768
QKV Projections,3,2019,0.016109766387939452,170120970240,4.842312257889922e-05,1.9027459666401404e-05,1.3973372636253443e-05,1.5422290276244375e-05,640,43791155200,832
Attention Scores,1,2019,0.004702662372589111,43620761600,0.00016787407960749276,6.527110777240497e-05,4.8758720495829193e-05,5.384425133925857e-05,640,43791155200,832
attention_softmax,0,2019,0.0005103743970394134,327680,0.0002848799665051046,0.00010982053230080141,8.318749205914982e-05,9.18719421451534e-05,640,43791155200,832
Attention Output,0,2019,0.004240032005310058,43620761600,0.00040079237427819586,0.00015366290070800286,0.00011743301474805752,0.0001296964588221354,640,43791155200,832
Final Projection,1,2019,0.005418048000335693,56706990080,0.0005178380262878613,0.00019829471419120364,0.00015184205800973098,0.00016770125408692666,640,43791155200,832
QKV Projections,3,2149,0.01766654052734375,197300060160,4.956298797385008e-05,1.9449126670401107e-05,1.4314827097217e-05,1.579903420623198e-05,640,47159705600,896
Attention Scores,1,2149,0.005105651187896729,46976204800,0.00017215889870782496,6.68401090275994e-05,5.0056239534023296e-05,5.52625501462023e-05,640,47159705600,896
attention_softmax,0,2149,0.0005067072033882142,327680,0.0002899017119111924,0.00011152586699840483,8.477226034054195e-05,9.360358457224555e-05,640,47159705600,896
Attention Output,0,2149,0.004559027099609375,46976204800,0.0004090904662420289,0.00015741023703919887,0.00011960357854706557,0.00013207665065576442,640,47159705600,896
Final Projection,1,2149,0.005935091209411621,65766686720,0.0005264051918570229,0.00020233993964960257,0.00015399883149609526,0.00017006642071132507,640,47159705600,896
QKV Projections,4,2279,0.02123381118774414,226492416000,4.9090715368038447e-05,1.9644015715201967e-05,1.3997871756522753e-05,1.5448827896313718e-05,640,50528256000,960
Attention Scores,1,2279,0.005438400077819825,50331648000,0.00016792736185440598,6.616405293120159e-05,4.836118272082988e-05,5.340212620237452e-05,640,50528256000,960
attention_softmax,0,2279,0.000500217604637146,327680,0.0002853332216888017,0.0001112719779063992,8.271685969111497e-05,9.134438409128749e-05,640,50528256000,960
Attention Output,0,2279,0.004855270385742188,50331648000,0.00040196898158958896,0.00015577290239599805,0.00011699427286888525,0.00012920180632470567,640,50528256000,960
Final Projection,1,2279,0.007128012657165528,75497472000,0.0005218089789486942,0.00020167449467279746,0.00015212632839249626,0.00016800815588340052,640,50528256000,960
QKV Projections,4,2409,0.022761145401000975,257698037760,4.9258582330901824e-05,1.9789349164801852e-05,1.4008769150834852e-05,1.5460464015265113e-05,640,53896806400,1024
Attention Scores,1,2409,0.005849638366699219,53687091200,0.00016796957285212155,6.618383072480444e-05,4.8372431819166454e-05,5.3413310308150654e-05,640,53896806400,1024
attention_softmax,0,2409,0.0005194879829883575,327680,0.000285014231349583,0.00011080003308440445,8.278934207639192e-05,9.142485618878661e-05,640,53896806400,1024
Attention Output,1,2409,0.005185657691955567,53687091200,0.0004016321864132915,0.0001548174571872063,0.00011728765333444018,0.00012952707589164501,640,53896806400,1024
Final Projection,1,2409,0.007641683292388917,85899345920,0.0005192160665185841,0.00019970543754200542,0.0001518303305006882,0.00016768029847589037,640,53896806400,1024
QKV Projections,5,2539,0.027135411071777343,290916925440,4.9973635139567924e-05,2.0388016310395053e-05,1.4070456869024308e-05,1.5515161960148553e-05,640,57265356800,1088
Attention Scores,1,2539,0.006105030441284179,57042534400,0.00017117598565812936,6.846094365759725e-05,4.882096673485939e-05,5.389407526567271e-05,640,57265356800,1088
attention_softmax,0,2539,0.0005001471996307373,327680,0.00029030950722994857,0.0001137338687647954,8.391729064556267e-05,9.265834781959045e-05,640,57265356800,1088
Attention Output,1,2539,0.005505555248260498,57042534400,0.00040767851321574336,0.00015853034904639434,0.00011840187278625057,0.0001307462913830986,640,57265356800,1088
Final Projection,2,2539,0.009135699081420898,96972308480,0.0005246535719528073,0.00020327105150559356,0.00015272516188069747,0.00016865735856651644,640,57265356800,1088
QKV Projections,6,2669,0.028829273605346678,326149079040,4.92114650917121e-05,1.950451560359667e-05,1.4121235734433592e-05,1.5585713753681827e-05,640,60633907200,1152
Attention Scores,1,2669,0.006526649570465087,60397977600,0.00017099636513274297,6.775722087239283e-05,4.9061355482760595e-05,5.417778877758954e-05,640,60633907200,1152
attention_softmax,0,2669,0.0005243072092533111,327680,0.0002883782867914314,0.00011254709003759438,8.355567294262897e-05,9.227552381120805e-05,640,60633907200,1152
Attention Output,1,2669,0.005805171203613281,60397977600,0.00040601767786289987,0.00015754279270079746,0.00011807488556846339,0.00013039999959363902,640,60633907200,1152
Final Projection,2,2669,0.009661907196044922,108716359680,0.0005239328424539883,0.00020277944000119535,0.00015261685345456503,0.00016853654899822774,640,60633907200,1152
QKV Projections,7,2799,0.033911411285400386,363394498560,5.0072018919953363e-05,2.0588738693198827e-05,1.4017643764724046e-05,1.5465636462030494e-05,640,64002457600,1216
Attention Scores,1,2799,0.006869318294525147,63753420800,0.00017082787737258124,6.863677713159905e-05,4.856664786820224e-05,5.362445237277998e-05,640,64002457600,1216
attention_softmax,0,2799,0.000500083190202713,327680,0.0002884767091556056,0.00011317359053880233,8.331153033736479e-05,9.199158827943857e-05,640,64002457600,1216
Attention Output,1,2799,0.006105023860931396,63753420800,0.0004085840891622977,0.00015935112748079877,0.00011844544998889297,0.000130787511692606,640,64002457600,1216
Final Projection,1,2799,0.011350163269042968,121131499520,0.0005269265672663214,0.0002046736637387983,0.0001531421237848568,0.00016911077974266623,640,64002457600,1216
QKV Projections,7,2929,0.0353426872253418,402653184000,4.997113120585692e-05,2.0427905231198973e-05,1.4044179277214225e-05,1.5499046697443725e-05,640,67371008000,1280
Attention Scores,1,2929,0.007364012813568114,67108864000,0.00017156155237694,6.908372193360352e-05,4.871193094484891e-05,5.376589949848763e-05,640,67371008000,1280
attention_softmax,0,2929,0.0005024448096752167,327680,0.00029095606921719,0.00011488786968799903,8.368023168762449e-05,9.238796784156661e-05,640,67371008000,1280
Attention Output,1,2929,0.006444249534606934,67108864000,0.00041010483971783086,0.0001603629060680012,0.00011869462096512559,0.00013104731268470427,640,67371008000,1280
Final Projection,1,2929,0.011832761573791503,134217728000,0.0005294328960186079,0.00020637622065639987,0.00015353265744887885,0.00016952401791332908,640,67371008000,1280
QKV Projections,8,3059,0.04123168716430664,443925135360,5.109810780295665e-05,2.1760961853196925e-05,1.3960812264173606e-05,1.537633368558612e-05,640,70739558400,1344
Attention Scores,1,3059,0.0075252097129821765,70464307200,0.00017490977249959497,7.229683561519595e-05,4.87796133730616e-05,5.383332351133743e-05,640,70739558400,1344
attention_softmax,0,3059,0.000502918404340744,327680,0.00029153576041079455,0.00011691264908559318,8.299671773097645e-05,9.162639359422489e-05,640,70739558400,1344
Attention Output,1,3059,0.0067244991302490235,70464307200,0.00040877846959876135,0.0001617404627255972,0.00011740638038291624,0.0001296316264902478,640,70739558400,1344
Final Projection,1,3059,0.013793862533569337,147975045120,0.0005271991492166825,0.00020701388783319756,0.00015216353201653394,0.00016802172936695078,640,70739558400,1344
QKV Projections,0,1651,0.0006522240042686463,4831838208,4.804527581825568e-05,1.8441681420000577e-05,1.4081373317499131e-05,1.5522221080755975e-05,768,9695133696,128
Attention Scores,0,1651,0.0013154752016067506,9663676416,0.00016476709340982826,6.248271665280081e-05,4.861734806140096e-05,5.366702869562649e-05,768,9695133696,128
attention_softmax,0,1651,0.0006981055855751038,393216,0.00028279169268174596,0.00010745030818239964,8.333216525613112e-05,9.200921924321511e-05,768,9695133696,128
Attention Output,0,1651,0.0013378623962402344,9663676416,0.0004007712020919395,0.00015203889940880038,0.00011820670582569658,0.00013052559685744247,768,9695133696,128
Final Projection,0,1651,0.0003360319972038269,1610612736,0.000518639836894263,0.00019670649069839785,0.00015299066062971118,0.000168942685566154,768,9695133696,128
QKV Projections,0,783,0.0013344768047332766,10871635968,4.7870731422146015e-05,1.8319570211199064e-05,1.404756144847132e-05,1.5503599762475633e-05,768,14542700544,192
Attention Scores,0,1071,0.0018945472240448,14495514624,0.00016676423191116192,6.380827326879917e-05,4.8934663943756374e-05,5.402129469860637e-05,768,14542700544,192
attention_softmax,0,1071,0.0007009856104850769,393216,0.0002846445458546841,0.00010872836476039926,8.360359138098552e-05,9.231258971329936e-05,768,14542700544,192
Attention Output,0,1071,0.0016724991798400877,14495514624,0.0004026547636993485,0.00015303823354159696,0.00011862590916335407,0.00013099062099439752,768,14542700544,192
Final Projection,0,1071,0.0005150336027145385,3623878656,0.0005219921944553028,0.00019822688080359946,0.00015385878411960943,0.00016990652953209392,768,14542700544,192
QKV Projections,0,923,0.0019859200239181517,19327352832,4.7367738533154414e-05,1.7633514106796257e-05,1.4134392893890637e-05,1.559983153246752e-05,768,19390267392,256
Attention Scores,0,1067,0.002360691165924072,19327352832,0.0001651009296468292,6.239349435919611e-05,4.881009324208966e-05,5.3897342045543435e-05,768,19390267392,256
attention_softmax,0,1067,0.0007122112035751343,393216,0.00028541336952317864,0.00010852292015159637,8.407218132416752e-05,9.281826804741474e-05,768,19390267392,256
Attention Output,0,1067,0.0020499072074890135,19327352832,0.0004033341933828096,0.00015294695569079698,0.00011900012378596899,0.00013138711390604362,768,19390267392,256
Final Projection,0,1067,0.0007234815835952758,6442450944,0.0005205768531775323,0.0001973304911975976,0.00015363441009179926,0.0001696119518881355,768,19390267392,256
QKV Projections,0,1043,0.0031849088668823244,30198988800,4.808659278373884e-05,1.8258014606399586e-05,1.4179186611815137e-05,1.5649391565524107e-05,768,24237834240,320
Attention Scores,0,1331,0.00286048641204834,24159191040,0.00016521820277776018,6.227077203879994e-05,4.892491532681638e-05,5.402251541214388e-05,768,24237834240,320
attention_softmax,0,1331,0.0006992704153060914,393216,0.00028311661408901806,0.0001072394746803998,8.358736738848202e-05,9.228977202013613e-05,768,24237834240,320
Attention Output,0,1331,0.0024652672290802003,24159191040,0.000401547314372083,0.0001523263440831993,0.00011844053467736076,0.0001307804356115228,768,24237834240,320
Final Projection,0,1331,0.0011171648025512697,10066329600,0.0005224573950540191,0.00019818504743679966,0.0001541017411849994,0.00017017060643221977,768,24237834240,320
QKV Projections,1,1225,0.004202323055267335,43486543872,4.833358025526939e-05,1.8375236922395232e-05,1.4240657003885469e-05,1.571768632898869e-05,768,29085401088,384
Attention Scores,1,1513,0.0033576255798339846,28991029248,0.00016728043959797473,6.401460676719317e-05,4.9073985429724877e-05,5.4191847401056684e-05,768,29085401088,384
attention_softmax,0,1513,0.0006974784135818481,393216,0.0002846200823579148,0.00010821625323959166,8.383180871681437e-05,9.257202040150875e-05,768,29085401088,384
Attention Output,0,1513,0.0028991615772247315,28991029248,0.00040241552994546554,0.00015291784455639113,0.00011857023034307366,0.0001309274550460008,768,29085401088,384
Final Projection,0,1513,0.0014733632087707519,14495514624,0.000521038967031879,0.00019821065856839292,0.0001534200554343303,0.00016940825302915575,768,29085401088,384
QKV Projections,1,1413,0.005933350467681884,59190018048,4.827590310653916e-05,1.8415459176798766e-05,1.4194475868750815e-05,1.566596806098958e-05,768,33932967936,448
Attention Scores,1,1701,0.003843148803710938,33822867456,0.00016701991736743123,6.382349550320132e-05,4.9043588383739745e-05,5.415283348049018e-05,768,33932967936,448
attention_softmax,0,1701,0.0006981887936592103,393216,0.0002853160538050569,0.00010853286460399819,8.401013255666084e-05,9.27730566443979e-05,768,33932967936,448
Attention Output,1,1701,0.0033621824264526367,33822867456,0.00040486231082526773,0.00015408712326959588,0.00011917563093360478,0.0001315995566220671,768,33932967936,448
Final Projection,0,1701,0.0020161792278289795,19730006016,0.0005240080151035758,0.00019939877063000072,0.00015425931750944619,0.00017034992696412897,768,33932967936,448
QKV Projections,1,1451,0.0071250624656677254,77309411328,4.85871598613122e-05,1.8507070361198365e-05,1.4298227525123998e-05,1.5781861974989836e-05,768,38780534784,512
Attention Scores,0,1739,0.004394419097900391,38654705664,0.00016847103920311879,6.427766253319783e-05,4.951320698039114e-05,5.4680169689529814e-05,768,38780534784,512
attention_softmax,0,1739,0.0006974016070365908,393216,0.000287100760350114,0.00010916908733519665,8.455851948928159e-05,9.337315352563576e-05,768,38780534784,512
Attention Output,1,1739,0.0037780288219451904,38654705664,0.0004053988397448698,0.0001541510677652,0.00011939702586956781,0.00013185074611010193,768,38780534784,512
Final Projection,0,1739,0.0024374271392822266,25769803776,0.0005244523928721117,0.00019961621524839518,0.00015436313809137826,0.00017047303953233816,768,38780534784,512
