,source,batch_size,input_size,hidden_size,component,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,peak,flops_per_second,HEF
10,NVIDIA A100 80GB PCIe,64,64,192,Activations,0,1113,0.0002068479955196,49152,9.473913491944344e-05,5.453226584961613e-05,2.7978952105366453e-05,1.222791696446088e-05,4,156000000000000.0,237623767.52325153,0.000152
11,NVIDIA A100 80GB PCIe,64,64,192,Cell Update,0,1113,0.0002314240038394,24576,0.0001014206271945,5.907310281827449e-05,2.948123469607815e-05,1.2866289680211735e-05,4,156000000000000.0,106194688.50368205,6.8e-05
12,NVIDIA A100 80GB PCIe,64,64,192,Hidden Update,0,1113,0.0002068479955196,24576,0.0001055722696,6.109449331859196e-05,3.096036337938042e-05,1.3517412902111154e-05,4,156000000000000.0,118811883.76162577,7.6e-05
13,NVIDIA A100 80GB PCIe,64,64,192,compute_gates,0,1113,0.0058030080795288,6291456,9.009018443688495e-05,5.202448606667076e-05,2.648839257958502e-05,1.1577305790629197e-05,4,156000000000000.0,1084171504.4640884,0.000695
14,NVIDIA A100 80GB PCIe,64,64,192,hidden_gates,0,1113,0.0002252800017595,18874368,8.41708985405304e-05,4.872726120908055e-05,2.468090724470906e-05,1.0762730086740792e-05,4,156000000000000.0,83781817527.45868,0.053706
15,NVIDIA A100 80GB PCIe,64,64,256,Activations,0,1113,0.0002088959962129,65536,9.422318926074998e-05,5.457087698701457e-05,2.755541898876411e-05,1.209689328497132e-05,4,156000000000000.0,313725495.88364464,0.000201
16,NVIDIA A100 80GB PCIe,64,64,256,Cell Update,0,1113,0.0002283519953489,32768,9.894564691952944e-05,5.708532344428363e-05,2.9080025208448948e-05,1.2780298266796864e-05,4,156000000000000.0,143497760.77031267,9.2e-05
17,NVIDIA A100 80GB PCIe,64,64,256,Hidden Update,0,1113,0.0002037760019302,32768,0.0001056958827685,6.163171597250994e-05,3.061590921493024e-05,1.3448257581090005e-05,4,156000000000000.0,160804018.57734025,0.000103
18,NVIDIA A100 80GB PCIe,64,64,256,compute_gates,0,1113,0.0003430399894714,8388608,9.003312307737943e-05,5.254809759591694e-05,2.605350917612298e-05,1.1431516305339524e-05,4,156000000000000.0,24453732093.81869,0.015675
19,NVIDIA A100 80GB PCIe,64,64,256,hidden_gates,0,1113,0.0002273280024528,33554432,8.326281167094292e-05,4.800281617889368e-05,2.450594404918537e-05,1.0754051442863875e-05,4,156000000000000.0,147603602011.0056,0.094618
20,NVIDIA A100 80GB PCIe,64,64,320,Activations,0,1113,0.0002017280012369,81920,9.665265369904176e-05,5.5795044641371305e-05,2.8299730695322683e-05,1.2557878362347768e-05,4,156000000000000.0,406091368.06841683,0.00026
21,NVIDIA A100 80GB PCIe,64,64,320,Cell Update,0,1113,0.0002242559939622,40960,0.0001020902548107,5.9057269471196605e-05,2.9801038285256348e-05,1.3231947054284153e-05,4,156000000000000.0,182648406.7440539,0.000117
22,NVIDIA A100 80GB PCIe,64,64,320,Hidden Update,0,1113,0.0002058240026235,40960,0.0001055567245241,6.032143714662652e-05,3.1324911171021555e-05,1.391037620647732e-05,4,156000000000000.0,199004972.58779564,0.000128
23,NVIDIA A100 80GB PCIe,64,64,320,compute_gates,0,1113,0.0003532800078392,10485760,8.988991820897522e-05,5.124087433117097e-05,2.6752792791106747e-05,1.1896251086697514e-05,4,156000000000000.0,29681158761.67193,0.019026
24,NVIDIA A100 80GB PCIe,64,64,320,hidden_gates,0,1113,0.0002283519953489,52428800,8.647558570901906e-05,4.9974762205806655e-05,2.5272850496041444e-05,1.1227973007170968e-05,4,156000000000000.0,229596417232.50024,0.147177
25,NVIDIA A100 80GB PCIe,64,64,384,Activations,0,1113,0.0002099200040102,98304,0.0001016910341709,5.914060286826839e-05,2.9444055777450365e-05,1.3106375525246546e-05,4,156000000000000.0,468292673.9808152,0.0003
26,NVIDIA A100 80GB PCIe,64,64,384,Cell Update,0,1113,0.0002140160053968,49152,0.0001071966664608,6.241004993157162e-05,3.0992015071368284e-05,1.3794601457930454e-05,4,156000000000000.0,229665065.97891545,0.000147
27,NVIDIA A100 80GB PCIe,64,64,384,Hidden Update,0,1113,0.0002068479955196,49152,0.0001127500156237,6.569699700165188e-05,3.2561670215985536e-05,1.449134840606668e-05,4,156000000000000.0,237623767.52325153,0.000152
28,NVIDIA A100 80GB PCIe,64,64,384,compute_gates,0,1113,0.0003491840064525,12582912,9.692925920092457e-05,5.66319897536971e-05,2.787307813178e-05,1.2424191315447491e-05,4,156000000000000.0,36035189949.948845,0.023099
29,NVIDIA A100 80GB PCIe,64,64,384,hidden_gates,0,1113,0.0002437119930982,75497472,8.977576111359374e-05,5.208476388673944e-05,2.608430503409781e-05,1.1606692192756516e-05,4,156000000000000.0,309781521377.8973,0.198578
30,NVIDIA A100 80GB PCIe,64,64,448,Activations,0,1115,0.0002017280012369,114688,0.0001000581616229,5.713449015587457e-05,2.982324691413497e-05,1.3100424552971114e-05,4,156000000000000.0,568527915.2957835,0.000364
31,NVIDIA A100 80GB PCIe,64,64,448,Cell Update,0,1115,0.0002324479967355,57344,0.0001069282106484,6.167338267459854e-05,3.1441834042335304e-05,1.3812993931470173e-05,4,156000000000000.0,246696038.70689023,0.000158
32,NVIDIA A100 80GB PCIe,64,64,448,Hidden Update,0,1115,0.0002027519941329,57344,0.0001124604142271,6.494782973476276e-05,3.30014486233602e-05,1.4511135869009102e-05,4,156000000000000.0,282828291.0125763,0.000181
33,NVIDIA A100 80GB PCIe,64,64,448,compute_gates,0,1115,0.0003430399894714,14680064,9.466501872066562e-05,5.461865480782535e-05,2.7837853381373557e-05,1.2208510531466697e-05,4,156000000000000.0,42794031164.18271,0.027432
34,NVIDIA A100 80GB PCIe,64,64,448,hidden_gates,0,1115,0.0002611199915409,102760448,8.901246003648394e-05,5.1320041055902266e-05,2.62036734629198e-05,1.1488745517661862e-05,4,156000000000000.0,393537267650.77783,0.252267
35,NVIDIA A100 80GB PCIe,64,64,512,Activations,0,1115,0.0001955839991569,131072,0.0001044939204283,6.0423103896312114e-05,3.0411345717943145e-05,1.3659470814117587e-05,4,156000000000000.0,670157070.9516598,0.00043
36,NVIDIA A100 80GB PCIe,64,64,512,Cell Update,0,1115,0.0002396160066127,65536,0.0001105427767253,6.370866207561221e-05,3.23051830663449e-05,1.4528931583391188e-05,4,156000000000000.0,273504265.9563566,0.000175
37,NVIDIA A100 80GB PCIe,64,64,512,Hidden Update,0,1115,0.0001914879977703,65536,0.000116148967789,6.699227581563605e-05,3.390235795519558e-05,1.5254334018255398e-05,4,156000000000000.0,342245993.2899497,0.000219
38,NVIDIA A100 80GB PCIe,64,64,512,compute_gates,0,1115,0.0003573760092258,16777216,9.767473126774272e-05,5.589421138196826e-05,2.882284250269908e-05,1.2957677383075384e-05,4,156000000000000.0,46945557527.33725,0.030093
39,NVIDIA A100 80GB PCIe,64,64,512,hidden_gates,0,1115,9.830400347709655e-05,134217728,9.23793050328848e-05,5.335337601763968e-05,2.6895192071690888e-05,1.2130736943554246e-05,4,156000000000000.0,1365333285040.3274,0.875214
40,NVIDIA A100 80GB PCIe,64,64,576,Activations,0,1115,0.0002078720033168,147456,0.0001075374783673,6.17169938159634e-05,3.1480733517899595e-05,1.4339751033520376e-05,4,156000000000000.0,709359594.5928077,0.000455
41,NVIDIA A100 80GB PCIe,64,64,576,Cell Update,0,1115,0.0002160640060901,73728,0.0001132512864159,6.498532976451088e-05,3.3187401549897994e-05,1.5078555101506231e-05,4,156000000000000.0,341232217.8699907,0.000219
42,NVIDIA A100 80GB PCIe,64,64,576,Hidden Update,0,1115,0.00030105599761,73728,0.000118949663321,6.827311016976978e-05,3.48517412147014e-05,1.58248119365828e-05,4,156000000000000.0,244897961.1278504,0.000157
43,NVIDIA A100 80GB PCIe,64,64,576,compute_gates,0,1115,0.0002170879989862,18874368,0.0001001563598312,5.7148379056570775e-05,2.9505032770672443e-05,1.3502948003990247e-05,4,156000000000000.0,86943396632.44037,0.055733
44,NVIDIA A100 80GB PCIe,64,64,576,hidden_gates,0,1115,8.806400001049042e-05,169869312,9.482945698828478e-05,5.4624765926547525e-05,2.758072623122894e-05,1.2623964830508298e-05,4,156000000000000.0,1928930232328.3604,1.236494
45,NVIDIA A100 80GB PCIe,64,64,640,Activations,1,1115,9.42080020904541e-05,163840,0.0001101652967413,6.369838429165497e-05,3.190908524947078e-05,1.4557827200201414e-05,4,156000000000000.0,1739130396.1917007,0.001115
46,NVIDIA A100 80GB PCIe,64,64,640,Cell Update,0,1115,0.0002201599925756,81920,0.000115399818518,6.620838630411185e-05,3.376661256882484e-05,1.5424819645160595e-05,4,156000000000000.0,372093035.80381334,0.000239
47,NVIDIA A100 80GB PCIe,64,64,640,Hidden Update,0,1115,0.0001976319998502,81920,0.0001223885590223,7.076172328268626e-05,3.544825724747201e-05,1.617857849217399e-05,4,156000000000000.0,414507772.33491164,0.000266
48,NVIDIA A100 80GB PCIe,64,64,640,compute_gates,1,1115,0.0002570239901542,20971520,0.0001028736100435,5.91503250966241e-05,3.002790374452557e-05,1.369538120235097e-05,4,156000000000000.0,81593628623.60927,0.052304
49,NVIDIA A100 80GB PCIe,64,64,640,hidden_gates,1,1115,0.0001710080057382,209715200,9.676847219715463e-05,5.585115579265221e-05,2.807987107498848e-05,1.283744532951396e-05,4,156000000000000.0,1226347264238.9485,0.78612
50,NVIDIA A100 80GB PCIe,64,128,64,Activations,1,1115,0.0001075199991464,16384,0.0001099065766678,6.372477320226722e-05,3.1892000235803075e-05,1.428980322982077e-05,4,156000000000000.0,152380953.59070295,9.8e-05
51,NVIDIA A100 80GB PCIe,64,128,64,Cell Update,0,1115,0.0001464319974184,8192,0.0001158136441802,6.69956091527979e-05,3.3705872798009406e-05,1.5112162229439155e-05,4,156000000000000.0,55944056.93035114,3.6e-05
52,NVIDIA A100 80GB PCIe,64,128,64,Hidden Update,0,1115,0.0002263039946556,8192,0.0001216924189408,7.029533401592403e-05,3.5489653113923714e-05,1.590743181098627e-05,4,156000000000000.0,36199095.87750304,2.3e-05
53,NVIDIA A100 80GB PCIe,64,128,64,compute_gates,1,1115,0.0002181120067834,4194304,0.00010273789952,5.915810288215084e-05,3.0077915728980373e-05,1.3501880908903727e-05,4,156000000000000.0,19230046350.29207,0.012327
54,NVIDIA A100 80GB PCIe,64,128,64,hidden_gates,1,1115,0.0001351680010557,2097152,9.767457481636268e-05,5.666421199634897e-05,2.8308846813727973e-05,1.2701516006285732e-05,4,156000000000000.0,15515151393.97383,0.009946
55,NVIDIA A100 80GB PCIe,64,128,128,Activations,0,1115,7.88479968905449e-05,32768,0.0001148697816244,6.620866407658355e-05,3.328141606955687e-05,1.53797014783017e-05,4,156000000000000.0,415584431.9734316,0.000266
56,NVIDIA A100 80GB PCIe,64,128,128,Cell Update,0,1115,0.0002232320010662,16384,0.0001221799678149,7.075977882564644e-05,3.5164695631733495e-05,1.6255493357528248e-05,4,156000000000000.0,73394495.06229748,4.7e-05
57,NVIDIA A100 80GB PCIe,64,128,128,Hidden Update,0,1115,0.0001986559927463,16384,0.0001283520268248,7.403644811176946e-05,3.7141265268544194e-05,1.717431344457508e-05,4,156000000000000.0,82474229.81557728,5.3e-05
58,NVIDIA A100 80GB PCIe,64,128,128,compute_gates,0,1115,0.0002078720033168,8388608,0.000107487168608,6.165977154992675e-05,3.135484202829511e-05,1.447255502982804e-05,4,156000000000000.0,40354679159.0575,0.025868
59,NVIDIA A100 80GB PCIe,64,128,128,hidden_gates,0,1115,0.0001034239977598,8388608,0.0001022115725247,5.9143380646276e-05,2.9473711356725607e-05,1.3594480521785318e-05,4,156000000000000.0,81108912647.93652,0.051993
60,NVIDIA A100 80GB PCIe,64,128,192,Activations,0,1115,7.680000364780426e-05,49152,0.0001113629894955,6.366255093226414e-05,3.2755858426887496e-05,1.4944580136446128e-05,4,156000000000000.0,639999969.6016326,0.00041
61,NVIDIA A100 80GB PCIe,64,128,192,Cell Update,0,1115,0.0002375680059194,24576,0.0001185298142938,6.822005457607361e-05,3.453646818470622e-05,1.5773291533047577e-05,4,156000000000000.0,103448273.28448398,6.6e-05
62,NVIDIA A100 80GB PCIe,64,128,192,Hidden Update,0,1115,0.0002242559939622,24576,0.0001232104151339,7.02461673078858e-05,3.636167825598648e-05,1.660256957011735e-05,4,156000000000000.0,109589044.04643233,7e-05
63,NVIDIA A100 80GB PCIe,64,128,192,compute_gates,0,1115,0.0003409920036792,12582912,0.000106183279799,6.114754891939356e-05,3.094029030776928e-05,1.4095440571894018e-05,4,156000000000000.0,36900900502.7514,0.023654
64,NVIDIA A100 80GB PCIe,64,128,192,hidden_gates,0,1115,9.830400347709655e-05,18874368,9.893317402824628e-05,5.663032308333982e-05,2.9080377153172316e-05,1.3222473791734142e-05,4,156000000000000.0,191999993208.79602,0.123077
65,NVIDIA A100 80GB PCIe,64,128,256,Activations,0,1115,8.191999793052673e-05,65536,0.0001162718608303,6.698394247450778e-05,3.3673627772215844e-05,1.5614290583627862e-05,4,156000000000000.0,800000020.2097003,0.000513
66,NVIDIA A100 80GB PCIe,64,128,256,Cell Update,0,1115,9.523200243711472e-05,32768,0.0001215233570641,6.951700005686234e-05,3.556805400997849e-05,1.6438302997315956e-05,4,156000000000000.0,344086012.6997534,0.000221
67,NVIDIA A100 80GB PCIe,64,128,256,Hidden Update,0,1115,6.860800087451935e-05,32768,0.0001287896704956,7.403644811532217e-05,3.743631689347507e-05,1.7316905486832187e-05,4,156000000000000.0,477611934.2105749,0.000306
68,NVIDIA A100 80GB PCIe,64,128,256,compute_gates,0,1115,0.0002150399982929,16777216,0.0001090468828536,6.242699439340527e-05,3.183507102359241e-05,1.4784817436693236e-05,4,156000000000000.0,78019048238.40364,0.050012
69,NVIDIA A100 80GB PCIe,64,128,256,hidden_gates,0,1115,0.0001126400008797,33554432,0.0001024858781389,5.912365841354017e-05,2.9611804800537544e-05,1.3750414924894582e-05,4,156000000000000.0,297890906764.42975,0.190956
70,NVIDIA A100 80GB PCIe,64,128,320,Activations,0,1115,9.625600278377532e-05,81920,0.0001180610231423,6.819394344503849e-05,3.4088620326430674e-05,1.5778459370841808e-05,4,156000000000000.0,851063805.1740108,0.000546
71,NVIDIA A100 80GB PCIe,64,128,320,Cell Update,0,1115,9.42080020904541e-05,40960,0.0001233169989485,7.070394545394265e-05,3.596014682365374e-05,1.665290667092659e-05,4,156000000000000.0,434782599.0479252,0.000279
72,NVIDIA A100 80GB PCIe,64,128,320,Hidden Update,0,1115,7.98719972372055e-05,40960,0.0001307610412528,7.525533797902995e-05,3.797072870989279e-05,1.753497456390638e-05,4,156000000000000.0,512820530.55911636,0.000329
73,NVIDIA A100 80GB PCIe,64,128,320,compute_gates,0,1115,0.0002181120067834,20971520,0.0001106824066497,6.364505091127626e-05,3.213623876452583e-05,1.4901116973962583e-05,4,156000000000000.0,96150231751.46034,0.061635
74,NVIDIA A100 80GB PCIe,64,128,320,hidden_gates,0,1115,9.113600105047224e-05,52428800,0.0001045985945695,6.034310382574404e-05,3.024098613721611e-05,1.401450460658144e-05,4,156000000000000.0,575280892245.4727,0.36877
75,NVIDIA A100 80GB PCIe,64,128,384,Activations,0,1115,0.0001187840029597,98304,0.0001188827527013,6.820255455508573e-05,3.4609986576858084e-05,1.607021156940874e-05,4,156000000000000.0,827586186.2758719,0.000531
76,NVIDIA A100 80GB PCIe,64,128,384,Cell Update,0,1115,0.0001075199991464,49152,0.0001241286477893,7.072477880143424e-05,3.6469484731120605e-05,1.6934384256785852e-05,4,156000000000000.0,457142860.77210885,0.000293
77,NVIDIA A100 80GB PCIe,64,128,384,Hidden Update,0,1115,8.908800035715103e-05,49152,0.0001316469253602,7.52706157669536e-05,3.8488391068470726e-05,1.7887918524798878e-05,4,156000000000000.0,551724135.7191895,0.000354
78,NVIDIA A100 80GB PCIe,64,128,384,compute_gates,0,1115,0.0003051519989967,25165824,0.0001114557578307,6.365810648034653e-05,3.264789528496272e-05,1.5149756065453397e-05,4,156000000000000.0,82469798928.86807,0.052865
79,NVIDIA A100 80GB PCIe,64,128,384,hidden_gates,0,1115,0.0001361919939517,75497472,0.0001040622766988,5.910671394815381e-05,3.070714789903291e-05,1.424841485170367e-05,4,156000000000000.0,554345889280.2091,0.35535
80,NVIDIA A100 80GB PCIe,64,128,448,Activations,0,1115,0.0001136640012264,114688,0.0001216535253107,7.025950065298048e-05,3.504828526082644e-05,1.6345739396966346e-05,4,156000000000000.0,1009008998.1221087,0.000647
81,NVIDIA A100 80GB PCIe,64,128,448,Cell Update,0,1115,0.0001136640012264,57344,0.0001289862188211,7.48020042848907e-05,3.6955990398098576e-05,1.7228224138190564e-05,4,156000000000000.0,504504499.06105435,0.000323
82,NVIDIA A100 80GB PCIe,64,128,448,Hidden Update,0,1115,7.782399654388428e-05,57344,0.0001342962180494,7.731783962938721e-05,3.8862123034114765e-05,1.8116255385978272e-05,4,156000000000000.0,736842137.9858617,0.000472
83,NVIDIA A100 80GB PCIe,64,128,448,compute_gates,0,1115,0.0002160640060901,29360128,0.0001143381679013,6.570727478916183e-05,3.315332957819564e-05,1.5477563533953684e-05,4,156000000000000.0,135886252094.00519,0.087107
84,NVIDIA A100 80GB PCIe,64,128,448,hidden_gates,0,1115,0.0001218559965491,102760448,0.0001059623531915,6.11767156044607e-05,3.054254360067982e-05,1.4243093986445434e-05,4,156000000000000.0,843294141528.7205,0.540573
85,NVIDIA A100 80GB PCIe,64,128,512,Activations,0,1115,8.294399827718735e-05,131072,0.0001236081719452,7.072255658613358e-05,3.607890052976376e-05,1.6806714829321164e-05,4,156000000000000.0,1580246946.403229,0.001013
86,NVIDIA A100 80GB PCIe,64,128,512,Cell Update,0,1115,9.318400174379349e-05,65536,0.0001309463621572,7.5262837992085e-05,3.79860462221427e-05,1.7697477942989747e-05,4,156000000000000.0,703296690.1356007,0.000451
87,NVIDIA A100 80GB PCIe,64,128,512,Hidden Update,0,1115,9.830400347709655e-05,65536,0.0001383228480226,7.981173052229451e-05,3.990446997910284e-05,1.860664752124579e-05,4,156000000000000.0,666666643.0860974,0.000427
88,NVIDIA A100 80GB PCIe,64,128,512,compute_gates,0,1115,0.0003031040132045,33554432,0.0001181497664983,6.819755456888288e-05,3.4081512542962974e-05,1.5870699386482127e-05,4,156000000000000.0,110702697880.02213,0.070963
89,NVIDIA A100 80GB PCIe,64,128,512,hidden_gates,0,1115,0.0001413120031356,134217728,0.0001106138212593,6.364699536476337e-05,3.2023918674664933e-05,1.4942907219887752e-05,4,156000000000000.0,949797080374.0394,0.608844
90,NVIDIA A100 80GB PCIe,64,128,576,Activations,0,1115,0.0001095679998397,147456,0.0001195758814626,6.822949903551034e-05,3.5019151626408326e-05,1.6327230800765335e-05,4,156000000000000.0,1345794394.4922864,0.000863
91,NVIDIA A100 80GB PCIe,64,128,576,Cell Update,0,1115,0.0001085439994931,73728,0.0001270559644485,7.278172489932899e-05,3.701712461367558e-05,1.725711493552491e-05,4,156000000000000.0,679245286.1909404,0.000435
92,NVIDIA A100 80GB PCIe,64,128,576,Hidden Update,0,1115,9.318400174379349e-05,73728,0.0001324912142293,7.529506024539501e-05,3.9016182601809765e-05,1.8179971382180388e-05,4,156000000000000.0,791208776.4025508,0.000507
93,NVIDIA A100 80GB PCIe,64,128,576,compute_gates,0,1115,0.0002191359996795,37748736,0.0001121172312032,6.367921761452067e-05,3.302096641675037e-05,1.5417047172006798e-05,4,156000000000000.0,172261682494.93405,0.110424
94,NVIDIA A100 80GB PCIe,64,128,576,hidden_gates,0,1115,0.0001423359960317,169869312,0.0001059065819339,6.038365942373503e-05,3.103536482827046e-05,1.4487557681911334e-05,4,156000000000000.0,1193438882193.7073,0.765025
95,NVIDIA A100 80GB PCIe,64,128,640,Activations,0,1135,8.601599931716918e-05,163840,0.0001228158259033,7.072422323517458e-05,3.5446337245935306e-05,1.6645265422267827e-05,4,156000000000000.0,1904761919.8826978,0.001221
96,NVIDIA A100 80GB PCIe,64,128,640,Cell Update,0,1135,8.908800035715103e-05,81920,0.0001290634942896,7.402450365745494e-05,3.744495467816044e-05,1.7594035954006422e-05,4,156000000000000.0,919540226.1986492,0.000589
97,NVIDIA A100 80GB PCIe,64,128,640,Hidden Update,0,1135,0.000156672000885,81920,0.0001367167773559,7.857978508241104e-05,3.959413056416593e-05,1.854286170941197e-05,4,156000000000000.0,522875814.03987247,0.000335
98,NVIDIA A100 80GB PCIe,64,128,640,compute_gates,0,1135,0.0002682879865169,41943040,0.0001152478083903,6.618144183434538e-05,3.339073560145416e-05,1.5675630954552885e-05,4,156000000000000.0,156335885719.42233,0.100215
99,NVIDIA A100 80GB PCIe,64,128,640,hidden_gates,0,1135,0.0001136640012264,209715200,0.0001077125356932,6.163171597250994e-05,3.136726037156479e-05,1.4713559349210165e-05,4,156000000000000.0,1845045025137.57,1.182721
100,NVIDIA A100 80GB PCIe,64,192,64,Activations,0,1135,6.963200122117996e-05,16384,0.00012733424908,7.27470026511412e-05,3.737739573522633e-05,1.720985069368974e-05,4,156000000000000.0,235294113.52055869,0.000151
101,NVIDIA A100 80GB PCIe,64,192,64,Cell Update,0,1135,8.191999793052673e-05,8192,0.0001349594461188,7.731367297125757e-05,3.945671962090632e-05,1.818905352666009e-05,4,156000000000000.0,100000002.52621254,6.4e-05
102,NVIDIA A100 80GB PCIe,64,192,64,Hidden Update,0,1135,0.0001669120043516,8192,0.0001425947720897,8.186117661068693e-05,4.156025658151168e-05,1.9173338897557496e-05,4,156000000000000.0,49079753.32165779,3.1e-05
103,NVIDIA A100 80GB PCIe,64,192,64,compute_gates,0,1135,0.0002181120067834,6291456,0.0001218855774409,7.024477842421106e-05,3.537704496828017e-05,1.6263754048444605e-05,4,156000000000000.0,28845069525.438103,0.01849
104,NVIDIA A100 80GB PCIe,64,192,64,hidden_gates,0,1135,0.0001044479981064,2097152,0.0001138363368174,6.569727478478171e-05,3.299156889323456e-05,1.514749313943156e-05,4,156000000000000.0,20078431736.562866,0.012871
105,NVIDIA A100 80GB PCIe,64,192,128,Activations,0,1135,7.88479968905449e-05,32768,0.0001282013593141,7.267589147730291e-05,3.7767627991856047e-05,1.7757839844983583e-05,4,156000000000000.0,415584431.9734316,0.000266
106,NVIDIA A100 80GB PCIe,64,192,128,Cell Update,0,1135,7.27040022611618e-05,16384,0.0001357477948965,7.721617289391247e-05,3.981214240524484e-05,1.871947959736604e-05,4,156000000000000.0,225352105.66739693,0.000144
107,NVIDIA A100 80GB PCIe,64,192,128,Hidden Update,0,1135,9.830400347709655e-05,16384,0.0001433742955315,8.176228763190352e-05,4.192321548299039e-05,1.9688792416659866e-05,4,156000000000000.0,166666660.77152434,0.000107
108,NVIDIA A100 80GB PCIe,64,192,128,compute_gates,0,1135,0.0002047999948263,12582912,0.0001230780794542,7.065200096789681e-05,3.5652431021922665e-05,1.677364746447722e-05,4,156000000000000.0,61440001552.11004,0.039385
109,NVIDIA A100 80GB PCIe,64,192,128,hidden_gates,0,1135,0.000114688001573,8388608,0.0001152052722844,6.611227511754691e-05,3.3392630325193714e-05,1.570036684166975e-05,4,156000000000000.0,73142856139.66838,0.046886
110,NVIDIA A100 80GB PCIe,64,192,192,Activations,0,1135,6.0416001826524736e-05,49152,0.0001302540398028,7.470700422018695e-05,3.775657853857163e-05,1.7790457044072887e-05,4,156000000000000.0,813559297.4379935,0.000522
111,NVIDIA A100 80GB PCIe,64,192,192,Cell Update,0,1135,7.782399654388428e-05,24576,0.0001359613343811,7.722200622950481e-05,3.994025861884631e-05,1.8799069532838188e-05,4,156000000000000.0,315789487.7082264,0.000202
112,NVIDIA A100 80GB PCIe,64,192,192,Hidden Update,0,1135,6.656000018119811e-05,24576,0.000143659407855,8.177812098608683e-05,4.207423560380588e-05,1.980705126511033e-05,4,156000000000000.0,369230768.22560215,0.000237
113,NVIDIA A100 80GB PCIe,64,192,192,compute_gates,0,1135,0.0002047999948263,18874368,0.0001225864116558,7.016588946839875e-05,3.5629637114797084e-05,1.6790885072626605e-05,4,156000000000000.0,92160002328.16505,0.059077
114,NVIDIA A100 80GB PCIe,64,192,192,hidden_gates,0,1135,9.932799637317656e-05,18874368,0.0001146949462287,6.562310806046412e-05,3.331274192794903e-05,1.5759096240292123e-05,4,156000000000000.0,190020625495.03925,0.121808
115,NVIDIA A100 80GB PCIe,64,192,256,Activations,0,1135,7.88479968905449e-05,65536,0.0001280459129873,7.274478041807697e-05,3.75729906139251e-05,1.772814195539563e-05,4,156000000000000.0,831168863.9468632,0.000533
116,NVIDIA A100 80GB PCIe,64,192,256,Cell Update,0,1135,9.625600278377532e-05,32768,0.0001357281123146,7.726506181526815e-05,3.973263095274576e-05,1.873041954660981e-05,4,156000000000000.0,340425522.06960434,0.000218
117,NVIDIA A100 80GB PCIe,64,192,256,Hidden Update,0,1135,6.656000018119811e-05,32768,0.000143365503927,8.182756546304404e-05,4.182454679294519e-05,1.971339167102854e-05,4,156000000000000.0,492307690.9674696,0.000316
118,NVIDIA A100 80GB PCIe,64,192,256,compute_gates,0,1135,0.0003287039995193,25165824,0.0001215848963017,6.942922220787295e-05,3.5437712516814545e-05,1.6717961577012953e-05,4,156000000000000.0,76560747775.5146,0.049077
119,NVIDIA A100 80GB PCIe,64,192,256,hidden_gates,0,1135,8.908800035715103e-05,33554432,0.0001150681641164,6.614310846941862e-05,3.325488438166529e-05,1.5670171265323803e-05,4,156000000000000.0,376643676650.9667,0.241438
120,NVIDIA A100 80GB PCIe,64,192,320,Activations,0,1135,7.782399654388428e-05,81920,0.0001353523395919,7.725422847215668e-05,3.963625087564173e-05,1.846186024414445e-05,4,156000000000000.0,1052631625.694088,0.000675
121,NVIDIA A100 80GB PCIe,64,192,320,Cell Update,0,1135,8.396799862384797e-05,40960,0.0001431832831115,8.179339877045777e-05,4.18877912879843e-05,1.9502093053155595e-05,4,156000000000000.0,487804886.0434176,0.000313
122,NVIDIA A100 80GB PCIe,64,192,320,Hidden Update,0,1135,6.246399879455566e-05,40960,0.0001509110365715,8.634618019698337e-05,4.4035682728517e-05,2.05291736460267e-05,4,156000000000000.0,655737717.5726069,0.00042
123,NVIDIA A100 80GB PCIe,64,192,320,compute_gates,0,1135,0.0002263039946556,31457280,0.0001274190333276,7.270144705628923e-05,3.733958959386852e-05,1.7377996677500493e-05,4,156000000000000.0,139004528169.61166,0.089105
124,NVIDIA A100 80GB PCIe,64,192,320,hidden_gates,0,1135,0.0001167360022664,52428800,0.0001195317829216,6.816227675443542e-05,3.504326720125598e-05,1.6326238965982896e-05,4,156000000000000.0,449122798297.938,0.287899
125,NVIDIA A100 80GB PCIe,64,192,384,Activations,0,1135,7.680000364780426e-05,98304,0.0001425744279648,8.173645428044551e-05,4.099315057227223e-05,1.9844823112168832e-05,4,156000000000000.0,1279999939.2032652,0.000821
126,NVIDIA A100 80GB PCIe,64,192,384,Cell Update,0,1135,9.318400174379349e-05,49152,0.0001503697202569,8.628868014781688e-05,4.319753066910737e-05,2.088350943999009e-05,4,156000000000000.0,527472517.6017005,0.000338
127,NVIDIA A100 80GB PCIe,64,192,384,Hidden Update,0,1135,6.45119994878769e-05,49152,0.0001582906917932,9.083590600766912e-05,4.549495917371749e-05,2.195982661181608e-05,4,156000000000000.0,761904767.953079,0.000488
128,NVIDIA A100 80GB PCIe,64,192,384,compute_gates,0,1135,0.0002109439969062,37748736,0.0001347988766617,7.719283953733225e-05,3.881116993780079e-05,1.879486718659552e-05,4,156000000000000.0,178951458935.26254,0.114712
129,NVIDIA A100 80GB PCIe,64,192,384,hidden_gates,0,1135,0.0001013759970664,75497472,0.0001265107874104,7.265728035221741e-05,3.628923264247587e-05,1.7564274415773535e-05,4,156000000000000.0,744727294278.054,0.477389
