,duration,energy_joules,num_repeats,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,energy_wh_std_codecarbon,power_watt_std,time_sec_std,params,seq_length,batch_size,num_layers,d_model,num_attention_heads,model,source,peak,component,total_energy_kWh,flops_counts,HEF,FLOPs_QKV Projections,HEF_QKV Projections,duration_QKV Projections,FLOPs_Attention Scores,HEF_Attention Scores,duration_Attention Scores,FLOPs_Attention Output,HEF_Attention Output,duration_Attention Output,FLOPs_Final Projection,HEF_Final Projection,duration_Final Projection
69453,0.835500732421875,80.45036552490234,1,0.742244747961994,0.1793597467776825,0.0995166253332008,0.0,0.0,0.0,24182760,768,256,4,768,12,bert,a100,156.0,Projections,1.0211211200728776,2.630317572096,2.018072447245291,0.695784701952,68.28867171737339,261.2531908252912,0.231928233984,63.85084219508484,93.13702983418631,0.231928233984,63.85084219508484,9.313702983418631e-05,0.231928233984,63.85084219508484,93.13702983418631
72826,1.161040283203125,108.95202017578126,1,1.0905473160482622,0.2625807365477547,0.1458244926264802,0.0,0.0,0.0,52972520,512,320,6,1024,8,bert,a100,156.0,Projections,1.498952545222495,4.299485184,2.3738024304809304,1.03079215104,68.41196146355554,579.5163757173822,0.17179869184,60.511732369657175,109.19604736286595,0.17179869184,60.511732369657175,0.00010919604736286595,0.34359738368,66.62806889976443,198.34409440221717
62068,0.991447509765625,97.88561263916016,1,0.7979976722865132,0.1924364132051185,0.1067692391352995,0.0,0.0,0.0,14171368,1024,256,6,384,4,bert,a100,156.0,Projections,1.097203324626931,2.58018246656,1.668230645897467,0.231928233984,63.85084219508484,139.7055447512795,0.206158430208,62.66774861023856,126.52713027766136,0.206158430208,62.66774861023856,0.00012652713027766136,0.077309411328,47.42450309267527,62.6983669479927
40224,0.4378441162109375,43.9464139440918,1,0.76841243945168,0.1897841468585846,0.1056763347419735,0.0,0.0,0.0,9441768,1024,160,4,384,4,gpt,a100,156.0,Projections,1.063872921052239,1.09621133312,1.6049081088354407,0.14495514624,58.16735648631654,63.8983589087947,0.12884901888,56.37158456162,58.60791429965318,0.12884901888,56.37158456162,5.860791429965318e-05,0.04831838208,38.54815506035785,32.13987470752517
59754,0.88356689453125,84.54851613769532,1,0.7816218544636477,0.1886530536764888,0.1046468999489268,0.0,0.0,0.0,50456552,512,256,4,1280,8,bert,a100,156.0,Projections,1.0749218080890637,2.922313023488,2.1201310175306936,1.2884901888,68.42487483912457,482.8391728433224,0.17179869184,60.511732369657175,72.7973649085773,0.17179869184,60.511732369657175,7.279736490857729e-05,0.4294967296,67.50415293799864,163.14161687985714
37133,1.4205050048828125,140.14702378173828,1,0.879601614791838,0.2158106100625163,0.120223249605153,0.0,0.0,0.0,43141352,1024,160,6,896,8,gpt,a100,156.0,Projections,1.2156354744595108,3.76211095552,1.697712840561759,0.78920024064,68.35305709767196,444.07458419682877,0.30064771072,65.87741853042849,175.5286370835812,0.30064771072,65.87741853042849,0.0001755286370835812,0.26306674688,64.93248041893817,155.82265975051104
40832,0.6182875366210937,63.09624311218261,1,1.039845949931646,0.2546063494107495,0.1418271568076753,0.0,0.0,0.0,13634536,1024,192,4,512,2,gpt,a100,156.0,Projections,1.436279456150074,1.753741590528,1.8182370833563801,0.309237645312,66.05138205198064,120.04548801681914,0.206158430208,62.66774861023856,84.35142018510756,0.206158430208,62.66774861023856,8.435142018510755e-05,0.103079215104,52.65159812902337,50.19898524374548
72245,2.168497802734375,201.34502098388668,1,0.7805527455528107,0.1883884133386656,0.1045000030640932,0.0,0.0,0.0,51111912,1024,256,4,1280,4,bert,a100,156.0,Projections,1.07344116195557,5.844626046976,1.7277191397628888,2.5769803776,68.42845461010066,965.6278271219069,0.68719476736,68.28036097776763,258.05924863217524,0.68719476736,68.28036097776763,0.0002580592486321752,0.8589934592,68.38035514510626,322.1023533159698
33832,1.41970361328125,127.33321707519532,1,0.8141974621907799,0.2005210819867371,0.1116778975060096,0.0,0.0,0.0,42462696,1024,160,4,1152,8,gpt,a100,156.0,Projections,1.126396441683528,3.28765128704,1.4844427766671398,1.30459631616,68.4251923963088,488.872393666089,0.38654705664,67.1443277065993,147.61430085471062,0.38654705664,67.1443277065993,0.00014761430085471062,0.43486543872,67.54085409221219,165.09112913188767
74122,0.4838789062499999,42.620814834136965,3,0.4802288689050087,0.1578937630535204,0.0887123335514381,2.1447732676059413e-05,1.3228840547161402,0.0006473585778351,28272186,256,256,4,448,4,bert,a100,156.0,Projections,0.726834965509966,1.842465472512,2.4408330169581873,0.236760072192,64.04081491505073,94.79534403019306,0.045097156608,37.26612766958521,31.02917907585077,0.045097156608,37.26612766958521,3.102917907585077e-05,0.078920024064,47.80970214260144,42.32593532123764
59670,0.3973107299804687,38.41200137451172,1,0.7236036774935855,0.1749958173882084,0.0971163670905578,0.0,0.0,0.0,18679272,512,256,4,640,2,bert,a100,156.0,Projections,0.9957158619723516,1.461353054208,2.357763603274726,0.3221225472,66.28842168529623,124.60022855152376,0.08589934592,49.37907876151179,44.604868833616486,0.08589934592,49.37907876151179,4.4604868833616484e-05,0.1073741824,53.35899034593298,51.59738117706742
64451,0.7252772827148437,69.32925545471191,1,0.8239334597017951,0.198504007913357,0.1101532509183958,0.0,0.0,0.0,35014120,512,256,6,768,8,bert,a100,156.0,Projections,1.132590718533548,2.579789381632,2.2801088376595167,0.463856467968,67.71379459789664,263.47118027171956,0.103079215104,52.65159812902337,75.29847786561824,0.103079215104,52.65159812902337,7.529847786561823e-05,0.154618822656,59.093900904571655,100.63437517968073
33931,0.7503380737304688,74.87623637756349,1,0.8560090709178212,0.2103052418590586,0.1171507364985065,0.0,0.0,0.0,26886888,768,160,6,640,8,gpt,a100,156.0,Projections,1.1834650492753889,2.01552187392,1.7218920996602298,0.301989888,65.9054984514484,176.237126874388,0.1207959552,55.33498053135226,83.96132486738114,0.1207959552,55.33498053135226,8.396132486738114e-05,0.100663296,52.235859694454476,74.11891473435936
97742,1.1825257568359375,90.78250235229493,1,0.4511028428264296,0.0967174133505258,0.1072966337745362,0.0,0.0,0.0,23592936,256,160,4,768,4,gpt,grid,11.34,Projections,0.6551168899514916,0.54798282752,4.086422674837654,0.14495514624,81.08705913515591,630.5637865395344,0.01610612736,70.663643959715,80.39740598710819,0.01610612736,70.663643959715,8.039740598710819e-05,0.04831838208,78.66630256867097,216.6559309304647
72239,0.8053818969726563,78.02539817871093,1,0.7746471549950016,0.1870173961285194,0.1037363247413585,0.0,0.0,0.0,50456552,512,256,4,1280,2,bert,a100,156.0,Projections,1.0654008758648794,2.922313023488,2.325949448578895,1.2884901888,68.42487483912457,482.8391728433224,0.17179869184,60.511732369657175,72.7973649085773,0.17179869184,60.511732369657175,7.279736490857729e-05,0.4294967296,67.50415293799864,163.14161687985714
69887,0.7848580322265625,78.96456662231445,1,0.9768003381063082,0.2356343490673284,0.1308129584854287,0.0,0.0,0.0,6100968,1280,320,4,256,4,bert,a100,156.0,Projections,1.3432476456590636,1.827428352,1.492535442933555,0.1610612736,59.657543210552795,69.2247119794791,0.268435456,65.08852327717696,105.74768121479096,0.268435456,65.08852327717696,0.00010574768121479096,0.0536870912,40.52712662176082,33.96717697010694
33901,0.512983154296875,51.288055766601566,1,0.8422845385493147,0.207098822496703,0.1153620806945742,0.0,0.0,0.0,13778152,768,160,6,384,12,gpt,a100,156.0,Projections,1.1647454417405938,1.2094605312,1.5113463391801971,0.10871635968,53.57209419807094,78.0518012562842,0.07247757312,46.21229450770359,60.32158748770099,0.07247757312,46.21229450770359,6.032158748770099e-05,0.03623878656,33.30726366282267,41.846712392428444
34087,1.6036915283203126,158.0758739465332,1,0.9572154871606636,0.2342081524594273,0.1304615957720349,0.0,0.0,0.0,67704808,768,160,12,768,8,gpt,a100,156.0,Projections,1.3218852353921289,4.74236473344,1.895612304203418,0.43486543872,67.54085409221219,495.273387395663,0.14495514624,58.16735648631654,191.6950767263841,0.14495514624,58.16735648631654,0.0001916950767263841,0.14495514624,58.16735648631654,191.6950767263841
69577,1.1124949951171874,108.75751072265624,1,0.8145256730089017,0.196282203459526,0.1089173160352677,0.0,0.0,0.0,27378408,768,256,6,640,4,bert,a100,156.0,Projections,1.1197251925036955,3.224834998272,1.8581673904532732,0.4831838208,67.80878723616757,274.0646731074413,0.19327352832,61.949061951652055,119.99531564946778,0.19327352832,61.949061951652055,0.00011999531564946778,0.1610612736,59.657543210552795,103.83706796921865
66738,0.4281250915527343,42.06757149597168,1,0.7065263149428205,0.1709947895454442,0.0949003724885706,0.0,0.0,0.0,6035432,1024,256,4,256,2,bert,a100,156.0,Projections,0.9724214769768358,1.16955414528,1.7511568709351428,0.103079215104,52.65159812902337,50.19898524374548,0.137438953472,57.37169980344698,61.42533238730273,0.137438953472,57.37169980344698,6.142533238730273e-05,0.034359738368,32.373050069299616,27.214579121425402
37159,0.7695222778320312,74.7821749597168,1,0.8998888629660655,0.2205822506314924,0.1228778862426885,0.0,0.0,0.0,62541544,512,160,6,1152,8,gpt,a100,156.0,Projections,1.2433489998402496,2.41842970624,2.014594635369787,0.65229815808,68.2408515471309,367.6447483668516,0.09663676416,51.51265043058529,72.15312336815109,0.09663676416,51.51265043058529,7.215312336815109e-05,0.21743271936,63.22321714095528,132.27414352890014
30760,0.805743896484375,78.22161747070312,1,0.8066422344799413,0.1987603350842518,0.1106933824657023,0.0,0.0,0.0,42462696,768,160,4,1152,2,gpt,a100,156.0,Projections,1.1160959520298963,2.46573846528,1.961667456873306,0.97844723712,68.40571570328086,366.7586902271287,0.21743271936,63.22321714095528,88.1827623526001,0.21743271936,63.22321714095528,8.818276235260009e-05,0.32614907904,66.35709166758782,126.02717642229571
27783,0.5166565551757812,50.8596712915039,1,0.7738058562664101,0.191052531753014,0.1063876786967717,0.0,0.0,0.0,13634536,1024,160,4,512,4,gpt,a100,156.0,Projections,1.071246066716197,1.46145132544,1.8132505304209547,0.25769803776,64.76830660434108,102.01968123408183,0.17179869184,60.511732369657175,72.7973649085773,0.17179869184,60.511732369657175,7.279736490857729e-05,0.08589934592,49.37907876151179,44.604868833616486
91144,0.5691195068359375,46.08160646850586,1,0.4628071133009488,0.0990844999835027,0.1099231383462826,0.0,0.0,0.0,8403432,256,160,6,256,8,gpt,grid,11.34,Projections,0.6718147516307345,0.26880995328,4.165132478023256,0.01610612736,70.663643959715,120.59610898066228,0.00536870912,57.03548529740024,49.80385142981003,0.00536870912,57.03548529740024,4.980385142981003e-05,0.00536870912,57.03548529740024,49.80385142981003
96484,0.9283589477539064,74.66791016784668,1,0.515634456396123,0.1112402121821642,0.123411217481987,0.0,0.0,0.0,13778152,256,192,6,384,8,gpt,grid,11.34,Projections,0.7502858860602745,0.48378421248,4.595393542066026,0.043486543872,78.1825609362134,294.29521233258987,0.009663676416,64.83372754048926,78.86414214837104,0.009663676416,64.83372754048926,7.886414214837105e-05,0.014495514624,69.55627584659004,110.26444937993118
64434,1.5484713134765624,143.45038248046873,1,0.8130107701303153,0.1959192620936176,0.1087150985809533,0.0,0.0,0.0,27542248,1024,256,6,640,2,bert,a100,156.0,Projections,1.1176451308048865,4.299779997696,1.7799937301415343,0.6442450944,68.23024234370527,363.1623840950506,0.34359738368,66.62806889976443,198.34409440221717,0.34359738368,66.62806889976443,0.00019834409440221717,0.2147483648,63.09666339129154,130.90315792273188
72259,0.6945228881835938,69.65370045593262,1,0.7867734360849106,0.1898433845143083,0.1053149125856643,0.0,0.0,0.0,3978984,1280,256,6,128,4,bert,a100,156.0,Projections,1.0819317331848832,1.07573116928,0.992870464157676,0.03221225472,31.258678435912493,39.63484497229313,0.1073741824,53.35899034593298,77.3960717656011,0.1073741824,53.35899034593298,7.739607176560111e-05,0.01073741824,16.00890520377412,25.796743709746288
64411,0.7060114135742187,68.46192677429198,1,0.7998548784944965,0.1928686177833819,0.1070113151453509,0.0,0.0,0.0,14073064,768,256,6,384,8,bert,a100,156.0,Projections,1.099734811423229,1.93513684992,1.7570145692296295,0.173946175488,60.67083098869649,110.27107111843715,0.115964116992,54.661806538551296,81.59551665568428,0.115964116992,54.661806538551296,8.159551665568428e-05,0.057982058496,41.98353347661539,53.117948592040726
97756,0.34571826171875,30.43703576171875,1,0.4619144498090417,0.0989064802209162,0.1097256644768987,0.0,0.0,0.0,3815144,256,160,6,128,8,gpt,grid,11.34,Projections,0.6705465945068569,0.13446639616,3.429875770364353,0.00402653184,53.00071459620497,40.19644156150064,0.00268435456,47.27941409905523,30.040419177229168,0.00268435456,47.27941409905523,3.004041917722917e-05,0.00134217728,37.902419316762774,18.736184174941005
67280,1.007824462890625,97.33568662597656,1,0.9893267639607756,0.2385383429341327,0.1324397863157975,0.0,0.0,0.0,14158824,1024,320,4,512,2,bert,a100,156.0,Projections,1.3603048932107036,2.92290265088,1.8591090159311177,0.51539607552,67.9383862313323,194.51866199314563,0.34359738368,66.62806889976443,132.22939626814477,0.34359738368,66.62806889976443,0.00013222939626814477,0.17179869184,60.511732369657175,72.7973649085773
72353,0.9210307006835936,89.41366042236328,1,0.8385686494654898,0.2020377064328136,0.1121182270098802,0.0,0.0,0.0,52972520,512,256,6,1024,8,bert,a100,156.0,Projections,1.1527245829081838,3.4395881472,2.393909557289041,0.824633720832,68.36851143375435,463.90773918185147,0.137438953472,57.37169980344698,92.1379985809541,0.137438953472,57.37169980344698,9.213799858095411e-05,0.274877906944,65.26567516010327,161.9875556978321
33798,1.328065673828125,124.7186474291992,1,0.7948087322353672,0.1959704949848814,0.1091353237187503,0.0,0.0,0.0,29358568,1280,160,4,896,4,gpt,a100,156.0,Projections,1.0999145509390005,3.196464128,1.5428570341408023,0.9865003008,68.40681762761865,369.77132375004277,0.469762048,67.74437451810412,177.80340882370598,0.469762048,67.74437451810412,0.00017780340882370599,0.3288334336,66.40153159253862,126.97939791966401
30837,0.9903711547851562,97.29406224609374,1,0.8415661007523383,0.2069284105095402,0.1152663084586938,0.0,0.0,0.0,13778152,1280,160,6,384,8,gpt,a100,156.0,Projections,1.1637608197205742,2.015767552,1.3047216499957517,0.1811939328,61.1813046387238,113.90730316289611,0.201326592,62.409402820231264,124.07313820712133,0.201326592,62.409402820231264,0.00012407313820712133,0.0603979776,42.75802895664534,54.32895751151093
69414,0.8051142578125,81.36484689453125,1,0.7202548706478709,0.1742123573397742,0.0966846657793254,0.0,0.0,0.0,14158824,1024,256,4,512,4,bert,a100,156.0,Projections,0.9911518937669708,2.338322120704,1.8617536850251593,0.412316860416,67.3753058443083,156.91546120153103,0.274877906944,65.26567516010327,107.99170379855474,0.274877906944,65.26567516010327,0.00010799170379855474,0.137438953472,57.37169980344698,61.42533238730273
27792,0.4477087097167969,43.41879066833496,1,0.7764058141797143,0.1916663593462979,0.1067316412451773,0.0,0.0,0.0,18351592,768,160,4,640,2,gpt,a100,156.0,Projections,1.0748038147711905,1.37001848832,1.9615811813172757,0.301989888,65.9054984514484,117.49141791625867,0.1207959552,55.33498053135226,55.974216578254094,0.1207959552,55.33498053135226,5.597421657825409e-05,0.100663296,52.235859694454476,49.41260982290625
74246,0.56578662109375,49.739158507843015,3,0.590340211438459,0.1906047220389334,0.1072568863181828,2.73814237160162e-05,0.9930536519018244,0.0007899849994911,32862010,256,288,4,512,8,bert,a100,156.0,Projections,0.8882018197955732,2.409954803712,2.7304336392859483,0.347892350976,66.6886725936752,133.76059748621117,0.057982058496,41.98353347661539,35.41196572802715,0.057982058496,41.98353347661539,3.5411965728027146e-05,0.115964116992,54.661806538551296,54.39701110378952
96468,0.8424829711914062,70.72644543151856,1,0.5038940956149514,0.1086797089314421,0.1205697830436269,0.0,0.0,0.0,13634536,256,192,4,512,8,gpt,grid,11.34,Projections,0.7331435875900206,0.438435397632,4.589141240750939,0.077309411328,80.20141902964974,340.0143533035928,0.012884901888,68.25626973865566,66.58639499298914,0.012884901888,68.25626973865566,6.658639499298914e-05,0.025769803776,74.90002481986085,121.3601450332492
40905,0.4832176208496094,48.06082456970215,1,1.0763568960848249,0.2631328351908213,0.1465928283005972,0.0,0.0,0.0,35648488,512,192,4,1024,8,gpt,a100,156.0,Projections,1.486082559576247,1.753446776832,2.3260831054687428,0.618475290624,68.19181895829634,232.5548874848046,0.103079215104,52.65159812902337,50.19898524374548,0.103079215104,52.65159812902337,5.0198985243745485e-05,0.206158430208,62.66774861023856,84.35142018510756
74386,0.6024580993652344,54.38610831695557,3,0.7245130632210852,0.2299477745797392,0.1295736139323369,2.7584149078075692e-05,0.4496912521077383,0.0005605800558752,24273594,256,320,6,320,4,bert,a100,156.0,Projections,1.0840344517331608,1.9776667648,2.104270997396739,0.150994944,58.758375805124366,98.8369362933849,0.0402653184,35.19209364990046,44.00608010748666,0.0402653184,35.19209364990046,4.400608010748666e-05,0.050331648,39.31229255964342,49.24242493483759
67291,1.4775877685546874,144.44898025390626,1,0.9954492688587776,0.2399457072850233,0.133225728296406,0.0,0.0,0.0,14289896,1280,320,4,512,8,bert,a100,156.0,Projections,1.3686207044402048,3.6536283136,1.585062817680051,0.6442450944,68.23024234370527,242.10825606336704,0.536870912,68.00850897637451,202.4146835110731,0.536870912,68.00850897637451,0.0002024146835110731,0.2147483648,63.09666339129154,87.26877194848792
33736,0.3552972106933594,35.01098714172364,1,0.7705963056432132,0.1903007341396319,0.10596563217136,0.0,0.0,0.0,9441768,768,160,4,384,12,gpt,a100,156.0,Projections,1.066862671954206,0.82215849984,1.4833346942300258,0.10871635968,53.57209419807094,52.03453417085613,0.07247757312,46.21229450770359,40.21439165846733,0.07247757312,46.21229450770359,4.021439165846733e-05,0.03623878656,33.30726366282267,27.897808261618966
92421,0.3194798889160156,27.580698810119628,1,0.461705750753195,0.0988646449790345,0.1096792581526744,0.0,0.0,0.0,3815144,256,160,6,128,4,gpt,grid,11.34,Projections,0.6702496538849041,0.13446639616,3.7115659870325555,0.00402653184,53.00071459620497,40.19644156150064,0.00268435456,47.27941409905523,30.040419177229168,0.00268435456,47.27941409905523,3.004041917722917e-05,0.00134217728,37.902419316762774,18.736184174941005
70043,0.9764315795898436,94.9774997467041,1,1.0621302188701591,0.2557067376149486,0.1420139625028087,0.0,0.0,0.0,20332520,768,320,6,512,2,bert,a100,156.0,Projections,1.459850918987915,3.22498240512,2.1171953639668666,0.38654705664,67.1443277065993,221.42145128206593,0.19327352832,61.949061951652055,119.99531564946778,0.19327352832,61.949061951652055,0.00011999531564946778,0.12884901888,56.37158456162,87.91187144947978
96364,0.3897966918945312,31.425409300537112,1,0.4454269710635135,0.095560293326067,0.1060128323106053,0.0,0.0,0.0,5773288,256,160,4,256,8,gpt,grid,11.34,Projections,0.6470000967001858,0.1827428352,4.1341778421169195,0.01610612736,70.663643959715,80.39740598710819,0.00536870912,57.03548529740024,33.20256761987335,0.00536870912,57.03548529740024,3.320256761987335e-05,0.00536870912,57.03548529740024,33.20256761987335
30885,0.82128955078125,82.76134803222656,1,0.8650659839966792,0.2124210892214574,0.118332685550727,0.0,0.0,0.0,34620904,768,160,6,768,8,gpt,a100,156.0,Projections,1.195819758768866,2.41855254528,1.8877071968315395,0.43486543872,67.54085409221219,247.6366936978315,0.14495514624,58.16735648631654,95.84753836319204,0.14495514624,58.16735648631654,9.584753836319204e-05,0.14495514624,58.16735648631654,95.84753836319204
59632,0.5877871704101563,59.4135271850586,1,0.7090218511059163,0.1715809630763271,0.0952272155217312,0.0,0.0,0.0,6035432,1024,256,4,256,8,bert,a100,156.0,Projections,0.9758300297039753,1.16955414528,1.2754858109086649,0.103079215104,52.65159812902337,50.19898524374548,0.137438953472,57.37169980344698,61.42533238730273,0.137438953472,57.37169980344698,6.142533238730273e-05,0.034359738368,32.373050069299616,27.214579121425402
66782,0.5557105712890625,54.609677840576175,1,0.721769008803637,0.1745682007544487,0.0968810150190673,0.0,0.0,0.0,14027752,768,256,4,512,8,bert,a100,156.0,Projections,0.9932182245771533,1.753741590528,2.022983519377337,0.309237645312,66.05138205198064,120.04548801681914,0.154618822656,59.093900904571655,67.08958345312048,0.154618822656,59.093900904571655,6.708958345312049e-05,0.103079215104,52.65159812902337,50.19898524374548
59728,1.6301246337890625,168.1310547290039,1,0.7606468360169778,0.1836969360346534,0.1019020269400707,0.0,0.0,0.0,36697064,1024,256,4,1024,8,bert,a100,156.0,Projections,1.0462457989917016,4.675858071552,1.8387213195438368,1.649267441664,68.42798190460543,618.0060785596427,0.549755813888,68.04539001576086,207.16029281249035,0.549755813888,68.04539001576086,0.00020716029281249036,0.549755813888,68.04539001576086,207.16029281249035
40574,0.8188491821289062,80.9268646697998,1,0.94943659010422,0.2323060920272246,0.1294072597286491,0.0,0.0,0.0,52492776,512,160,12,640,8,gpt,a100,156.0,Projections,1.3111499418600971,2.63468802048,2.062531921739034,0.201326592,62.409402820231264,248.14627641424266,0.0536870912,40.52712662176082,101.90153091032082,0.0536870912,40.52712662176082,0.00010190153091032082,0.067108864,44.75733956625443,115.33796149904435
40893,1.6192725830078123,162.36446189819335,1,1.0692989929385135,0.2614847132203804,0.1456745202276147,0.0,0.0,0.0,29358568,1280,192,4,896,8,gpt,a100,156.0,Projections,1.4764582263865125,3.8357569536,1.518471062748882,1.18380036096,68.42186121092942,443.62802870352454,0.5637144576,68.0814919004848,212.30758107748713,0.5637144576,68.0814919004848,0.00021230758107748714,0.39460012032,67.22189575662128,150.51571648186246
66926,1.17789453125,114.5738010546875,1,0.8065969569437108,0.1944185647955607,0.1078775607052071,0.0,0.0,0.0,20463592,1024,256,6,512,2,bert,a100,156.0,Projections,1.1088930824444785,3.439981232128,1.8720828698482213,0.412316860416,67.3753058443083,235.3731918022966,0.274877906944,65.26567516010327,161.9875556978321,0.274877906944,65.26567516010327,0.00016198755569783212,0.137438953472,57.37169980344698,92.1379985809541
72650,0.3759241943359375,36.67892364135742,1,0.9855227017508668,0.2376622540324288,0.1319488825034708,0.0,0.0,0.0,9638376,512,320,4,384,12,bert,a100,156.0,Projections,1.3551338382867644,1.09621133312,1.8692587045484668,0.14495514624,58.16735648631654,63.8983589087947,0.06442450944,43.98314592879304,37.55780682754971,0.06442450944,43.98314592879304,3.755780682754971e-05,0.04831838208,38.54815506035785,32.13987470752517
72607,0.3368780822753906,33.13532817260742,1,0.9709488948140432,0.2342745580711631,0.1300474379184333,0.0,0.0,0.0,2760168,1024,320,4,128,2,bert,a100,156.0,Projections,1.3352708908036377,0.73146269696,1.3918576745572413,0.03221225472,31.258678435912493,26.423229981528753,0.08589934592,49.37907876151179,44.604868833616486,0.08589934592,49.37907876151179,4.4604868833616484e-05,0.01073741824,16.00890520377412,17.19782913983086
59828,0.656438720703125,65.19749374023438,1,0.8164422456532741,0.1967330213329578,0.109166776812118,0.0,0.0,0.0,27214568,512,256,6,640,8,bert,a100,156.0,Projections,1.12234204379835,2.149889998848,2.09941091404542,0.3221225472,66.28842168529623,186.9003428272856,0.08589934592,49.37907876151179,66.90730325042473,0.08589934592,49.37907876151179,6.690730325042473e-05,0.1073741824,53.35899034593298,77.3960717656011
69390,0.9204967041015624,97.30570659057616,1,0.7112541056695001,0.1720996008945704,0.0955156703734092,0.0,0.0,0.0,9933288,1280,256,4,384,2,bert,a100,156.0,Projections,0.97886937693748,2.19242266624,1.5267834624105048,0.28991029248,65.63999527038878,113.24798565959577,0.3221225472,66.28842168529623,124.60022855152376,0.3221225472,66.28842168529623,0.00012460022855152376,0.09663676416,51.51265043058529,48.102082245434055
69950,1.09157568359375,105.20606438476564,1,1.0085324148808326,0.2430154491549816,0.1349369131146849,0.0,0.0,0.0,24182760,768,320,4,768,8,bert,a100,156.0,Projections,1.3864847771504965,3.28789696512,1.9308109289806232,0.86973087744,68.38353260521518,326.1134790736159,0.28991029248,65.63999527038878,113.24798565959577,0.28991029248,65.63999527038878,0.00011324798565959577,0.28991029248,65.63999527038878,113.24798565959577
66867,1.4383360595703123,135.53440689331055,1,0.7790794146519175,0.1880538778185374,0.1043131339373432,0.0,0.0,0.0,50784232,768,256,4,1280,4,bert,a100,156.0,Projections,1.0714464264077983,4.383469535232,1.9535882105172935,1.9327352832,68.42835326229947,724.2219429697968,0.38654705664,67.1443277065993,147.61430085471062,0.38654705664,67.1443277065993,0.00014761430085471062,0.6442450944,68.23024234370527,242.10825606336704
97737,0.6946148071289062,56.87506040771484,1,0.4482615802756449,0.0961483202189631,0.1066652323190153,0.0,0.0,0.0,13634536,256,160,4,512,8,gpt,grid,11.34,Projections,0.6510751328136232,0.36536283136,4.6383901168975115,0.06442450944,79.71720397673273,285.0663790775126,0.01073741824,66.12496081588333,57.27714720594127,0.01073741824,66.12496081588333,5.727714720594127e-05,0.02147483648,73.39863078084696,103.20217351048368
59743,1.3613721923828126,124.4021909399414,1,0.7722630666988515,0.1864522439380646,0.1034222487810581,0.0,0.0,0.0,43347432,768,256,4,1152,12,bert,a100,156.0,Projections,1.0621375594179745,3.945181544448,1.8576569601189363,1.565515579392,68.42770517840273,586.6253297251432,0.347892350976,66.6886725936752,133.76059748621117,0.347892350976,66.6886725936752,0.00013376059748621116,0.521838526464,67.96064762365883,196.88563169136688
67319,1.5796124267578124,153.17501702270508,1,1.0121731183489615,0.2438599194841684,0.1354073543294051,0.0,0.0,0.0,24379368,1024,320,4,768,12,bert,a100,156.0,Projections,1.3914403921625322,4.38386262016,1.7790239546445832,1.15964116992,68.42084942105443,434.5808218387573,0.51539607552,67.9383862313323,194.51866199314563,0.51539607552,67.9383862313323,0.00019451866199314563,0.38654705664,67.1443277065993,147.61430085471062
61910,0.6564666137695313,64.55692679809572,1,0.7106416360128591,0.1719573017610089,0.0954371458083613,0.0,0.0,0.0,9834984,1024,256,4,384,2,bert,a100,156.0,Projections,0.9780360835822298,1.753938132992,1.7126831623081331,0.231928233984,63.85084219508484,93.13702983418631,0.206158430208,62.66774861023856,84.35142018510756,0.206158430208,62.66774861023856,8.435142018510755e-05,0.077309411328,47.42450309267527,41.79891129866181
59822,1.5484713134765624,143.45038248046873,1,0.8130107701303153,0.1959192620936176,0.1087150985809533,0.0,0.0,0.0,27542248,1024,256,6,640,2,bert,a100,156.0,Projections,1.1176451308048865,4.299779997696,1.7799937301415343,0.6442450944,68.23024234370527,363.1623840950506,0.34359738368,66.62806889976443,198.34409440221717,0.34359738368,66.62806889976443,0.00019834409440221717,0.2147483648,63.09666339129154,130.90315792273188
69870,0.27738037109375,27.92665576171876,1,0.97167127789195,0.234444374160627,0.1301437017306319,0.0,0.0,0.0,2727400,768,320,4,128,4,bert,a100,156.0,Projections,1.3362593537832068,0.54859702272,1.2678069351741879,0.02415919104,26.560303494177838,23.323018016675423,0.04831838208,38.54815506035785,32.13987470752517,0.04831838208,38.54815506035785,3.213987470752517e-05,0.00805306368,13.212129690930889,15.628730351430853
64413,1.556745361328125,154.56924692626956,1,0.8016362526973815,0.1932745584061897,0.1072380570730006,0.0,0.0,0.0,14269672,1280,256,6,384,8,bert,a100,156.0,Projections,1.1021488681765714,3.2252280832,1.328061705430969,0.28991029248,65.63999527038878,169.87197848939363,0.3221225472,66.28842168529623,186.9003428272856,0.3221225472,66.28842168529623,0.00018690034282728562,0.09663676416,51.51265043058529,72.15312336815109
91123,0.960961181640625,79.42344166259767,1,0.4487712601278328,0.0962508877375544,0.1067790199488158,0.0,0.0,0.0,18351592,256,160,4,640,2,gpt,grid,11.34,Projections,0.6518011678142029,0.45667282944,4.190697125247347,0.100663296,80.69796175164423,440.0028783752024,0.0134217728,68.71400385436831,68.89878522188732,0.0134217728,68.71400385436831,6.889878522188733e-05,0.033554432,76.74435781742696,154.22343504915622
